                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                 1.2567,                0.92321,                 1.0667,                 1.4955,                 1.1023,                 1.0402,                0.59459,                0.51142,                0.54217,                0.33854,                 1.3509,                 1.0029,                 1.1809,                 1.4873,                 1.1779,                 1.1592,                0.00505,                0.00505,                0.00505
                    103,                   1.25,                0.89874,                 1.0629,                 1.4709,                 1.0604,                 1.0337,                0.66748,                0.51246,                0.54311,                0.33808,                 1.3531,                0.99599,                  1.185,                 1.4849,                 1.1546,                 1.1611,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2465,                0.92019,                 1.0701,                 1.4718,                 1.0719,                 1.0413,                0.66741,                0.52271,                0.54521,                0.33811,                 1.3501,                 1.0015,                 1.1818,                 1.4825,                 1.1768,                 1.1589,               0.004951,               0.004951,               0.004951
                    105,                 1.2591,                0.89592,                 1.0667,                 1.4841,                 1.0541,                 1.0367,                0.58626,                 0.5322,                0.54884,                0.34131,                 1.3493,                0.99636,                 1.1795,                 1.4853,                 1.1689,                   1.16,              0.0049015,              0.0049015,              0.0049015
                    106,                  1.238,                0.89529,                 1.0659,                 1.4607,                 1.0587,                 1.0342,                0.66858,                0.51293,                0.54979,                0.34306,                 1.3491,                0.99525,                 1.1793,                 1.4856,                 1.1811,                 1.1596,               0.004852,               0.004852,               0.004852
                    107,                 1.2289,                0.87265,                 1.0588,                 1.4628,                 1.0331,                 1.0331,                0.68551,                 0.5164,                0.55467,                 0.3461,                 1.3451,                0.99236,                 1.1779,                 1.4834,                 1.1782,                 1.1594,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2522,                 0.9106,                 1.0734,                 1.4748,                 1.0761,                 1.0448,                0.60972,                0.51449,                0.55077,                0.34483,                 1.3447,                0.99514,                 1.1771,                 1.4825,                 1.1779,                 1.1587,               0.004753,               0.004753,               0.004753
                    109,                 1.2303,                0.88313,                 1.0597,                 1.4646,                 1.0533,                 1.0333,                0.67471,                0.52165,                0.55683,                0.34798,                 1.3423,                0.98859,                 1.1753,                 1.4821,                 1.1549,                 1.1583,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2284,                0.87394,                 1.0593,                 1.4531,                 1.0301,                 1.0344,                0.60836,                0.53374,                0.55489,                 0.3478,                 1.3446,                0.99164,                 1.1783,                 1.4826,                 1.1595,                 1.1601,               0.004654,               0.004654,               0.004654
                    111,                 1.2237,                0.88189,                  1.058,                  1.456,                 1.0505,                  1.036,                0.68426,                0.51716,                0.55323,                0.34686,                 1.3425,                0.99287,                 1.1782,                 1.4786,                 1.1622,                 1.1564,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2232,                0.87803,                 1.0604,                 1.4472,                 1.0398,                 1.0326,                0.58866,                0.53202,                0.55287,                0.34644,                 1.3361,                0.98644,                 1.1716,                 1.4738,                 1.1526,                 1.1522,               0.004555,               0.004555,               0.004555
                    113,                 1.2192,                0.87304,                 1.0534,                 1.4482,                 1.0329,                 1.0286,                0.61031,                0.53642,                 0.5593,                0.35151,                  1.336,                0.98356,                 1.1713,                 1.4739,                 1.1496,                 1.1528,              0.0045055,              0.0045055,              0.0045055
                    114,                  1.219,                0.85283,                 1.0567,                 1.4555,                 1.0189,                 1.0313,                0.59784,                0.53834,                0.56166,                0.35292,                  1.335,                0.98363,                 1.1711,                 1.4723,                 1.1532,                 1.1537,               0.004456,               0.004456,               0.004456
                    115,                  1.213,                0.85533,                  1.055,                  1.454,                 1.0209,                 1.0312,                0.69264,                0.52174,                0.56097,                 0.3522,                  1.336,                0.98713,                 1.1706,                 1.4726,                 1.1652,                 1.1523,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.2051,                0.85213,                 1.0517,                 1.4354,                 1.0141,                 1.0293,                0.68153,                0.53732,                0.56138,                0.35149,                  1.339,                0.98116,                 1.1727,                 1.4767,                 1.1526,                 1.1541,               0.004357,               0.004357,               0.004357
                    117,                 1.2321,                0.85641,                 1.0533,                 1.4594,                 0.9987,                 1.0249,                0.68728,                0.52989,                0.56495,                0.35354,                 1.3398,                 0.9801,                 1.1742,                 1.4793,                 1.1446,                 1.1568,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2124,                0.84581,                 1.0447,                 1.4284,                0.99307,                 1.0173,                0.68134,                0.53074,                0.56486,                0.35392,                 1.3394,                 0.9808,                 1.1747,                 1.4773,                 1.1562,                 1.1557,               0.004258,               0.004258,               0.004258
                    119,                 1.2094,                0.85699,                 1.0522,                 1.4498,                 1.0123,                  1.028,                0.68501,                0.52111,                0.56235,                0.35277,                 1.3361,                0.97871,                 1.1729,                  1.473,                 1.1491,                  1.152,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.2003,                0.85605,                 1.0494,                 1.4299,                 1.0122,                 1.0258,                0.66978,                0.53762,                0.56497,                0.35403,                 1.3358,                0.98001,                 1.1731,                 1.4723,                 1.1529,                 1.1508,               0.004159,               0.004159,               0.004159
                    121,                 1.1922,                0.84176,                 1.0329,                  1.426,                0.99175,                 1.0073,                0.67944,                0.52896,                0.56421,                0.35377,                 1.3372,                0.97609,                 1.1761,                 1.4721,                 1.1398,                 1.1531,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.1962,                 0.8415,                 1.0425,                  1.432,                 1.0025,                 1.0178,                0.69354,                0.53101,                0.56817,                0.35504,                 1.3414,                0.97855,                 1.1794,                 1.4766,                 1.1446,                 1.1578,                0.00406,                0.00406,                0.00406
                    123,                 1.2055,                0.84446,                 1.0398,                 1.4389,                0.98697,                 1.0137,                0.70084,                0.52257,                0.57089,                0.35601,                 1.3398,                0.98093,                 1.1761,                 1.4757,                 1.1444,                 1.1557,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.2174,                0.85025,                 1.0516,                 1.4427,                 1.0003,                 1.0261,                0.68623,                0.53189,                0.57034,                0.35698,                 1.3391,                0.98179,                 1.1736,                 1.4742,                 1.1444,                 1.1533,               0.003961,               0.003961,               0.003961
                    125,                 1.2082,                0.84312,                 1.0446,                 1.4392,                0.98904,                 1.0177,                0.70186,                0.52796,                0.57111,                0.35946,                 1.3362,                 0.9762,                 1.1726,                 1.4694,                 1.1474,                 1.1505,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.2019,                0.84714,                 1.0473,                 1.4464,                 1.0164,                 1.0237,                0.70522,                0.52885,                0.57184,                0.35848,                 1.3341,                0.97479,                 1.1711,                 1.4704,                 1.1482,                 1.1508,               0.003862,               0.003862,               0.003862
                    127,                 1.1898,                0.82736,                 1.0403,                  1.431,                0.98032,                 1.0175,                 0.7144,                0.52499,                0.57408,                0.36056,                 1.3337,                0.97865,                 1.1709,                 1.4718,                 1.1556,                 1.1523,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1841,                0.83741,                 1.0357,                 1.4265,                0.98583,                 1.0131,                0.70835,                0.52664,                0.57271,                0.35959,                 1.3318,                 0.9758,                 1.1707,                 1.4695,                 1.1519,                 1.1522,               0.003763,               0.003763,               0.003763
                    129,                 1.1916,                0.81299,                 1.0362,                 1.4202,                0.95058,                 1.0109,                0.68126,                 0.5384,                0.57326,                0.35969,                 1.3302,                0.97177,                 1.1699,                   1.47,                 1.1447,                 1.1514,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.2086,                0.83589,                 1.0399,                 1.4475,                0.98974,                  1.015,                0.69104,                0.54292,                0.57261,                0.35936,                 1.3309,                 0.9753,                 1.1698,                  1.471,                 1.1477,                 1.1507,               0.003664,               0.003664,               0.003664
                    131,                 1.1937,                0.82653,                 1.0375,                 1.4318,                0.97936,                 1.0114,                0.69766,                0.53719,                0.57378,                0.35945,                 1.3298,                0.97594,                 1.1707,                 1.4704,                 1.1481,                 1.1519,              0.0036145,              0.0036145,              0.0036145
                    132,                  1.197,                 0.8365,                 1.0391,                 1.4275,                0.98075,                 1.0124,                0.69125,                0.53255,                0.57175,                0.35799,                 1.3307,                0.97735,                 1.1708,                  1.471,                 1.1515,                 1.1522,               0.003565,               0.003565,               0.003565
                    133,                 1.1823,                0.81573,                 1.0337,                 1.4132,                0.96861,                 1.0118,                0.68775,                0.53054,                0.57042,                0.35681,                 1.3306,                0.97613,                 1.1712,                 1.4716,                 1.1518,                 1.1517,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1823,                 0.8211,                 1.0425,                 1.4164,                0.96725,                 1.0186,                0.66328,                0.56344,                0.57244,                0.35702,                 1.3319,                0.97685,                 1.1721,                 1.4725,                 1.1585,                 1.1515,               0.003466,               0.003466,               0.003466
                    135,                 1.2028,                0.85297,                 1.0425,                 1.4274,                 0.9784,                 1.0127,                 0.6711,                 0.5636,                0.57484,                0.35839,                 1.3324,                0.97419,                  1.172,                 1.4728,                 1.1562,                 1.1509,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1937,                 0.8341,                 1.0352,                 1.4248,                0.97778,                 1.0119,                  0.701,                0.54401,                0.57603,                0.36056,                 1.3338,                0.97337,                 1.1718,                 1.4736,                 1.1531,                 1.1511,               0.003367,               0.003367,               0.003367
                    137,                 1.1724,                0.81009,                 1.0207,                  1.394,                0.93119,                0.99772,                  0.696,                0.54516,                0.57569,                0.36079,                 1.3324,                0.97278,                 1.1702,                 1.4728,                 1.1504,                 1.1503,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1626,                0.80564,                 1.0319,                  1.398,                0.95549,                 1.0132,                0.70367,                0.54736,                0.57581,                0.35962,                 1.3323,                0.97334,                 1.1702,                 1.4728,                  1.148,                 1.1501,               0.003268,               0.003268,               0.003268
                    139,                 1.1651,                0.80562,                 1.0288,                 1.4029,                0.94942,                 1.0057,                0.71107,                 0.5416,                0.57508,                 0.3594,                 1.3318,                0.97309,                 1.1707,                 1.4722,                 1.1427,                 1.1493,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1734,                0.82303,                 1.0281,                 1.4064,                0.94962,                 1.0041,                0.70567,                 0.5451,                 0.5742,                0.35911,                 1.3313,                0.97205,                 1.1706,                 1.4724,                 1.1406,                 1.1497,               0.003169,               0.003169,               0.003169
                    141,                 1.1833,                 0.8103,                 1.0254,                  1.423,                0.94239,                 1.0018,                 0.6976,                0.54302,                0.57384,                0.35949,                 1.3306,                0.97184,                 1.1708,                 1.4708,                 1.1445,                 1.1495,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.1686,                0.80782,                 1.0282,                 1.4062,                0.95029,                 1.0074,                0.70855,                 0.5426,                0.57428,                0.35979,                 1.3299,                0.97215,                 1.1703,                 1.4703,                 1.1484,                   1.15,                0.00307,                0.00307,                0.00307
                    143,                 1.1691,                0.79526,                 1.0208,                 1.4092,                0.93081,                  1.001,                0.71285,                0.54091,                0.57457,                 0.3597,                 1.3302,                 0.9725,                 1.1703,                 1.4699,                 1.1538,                  1.149,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.1538,                0.78873,                 1.0177,                  1.386,                0.91831,                0.99762,                0.71279,                0.54163,                0.57493,                0.35978,                 1.3292,                0.97236,                 1.1688,                 1.4699,                 1.1555,                 1.1497,               0.002971,               0.002971,               0.002971
                    145,                 1.1571,                  0.798,                 1.0267,                 1.3954,                0.93512,                  1.007,                0.71759,                0.54011,                 0.5756,                0.35979,                 1.3284,                0.97184,                 1.1687,                 1.4694,                  1.155,                   1.15,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1523,                0.78542,                 1.0232,                 1.3916,                 0.9302,                 1.0033,                0.71643,                0.54096,                0.57604,                0.35996,                 1.3289,                0.97217,                 1.1692,                 1.4692,                 1.1545,                 1.1496,               0.002872,               0.002872,               0.002872
                    147,                 1.1653,                0.78819,                 1.0217,                 1.3952,                0.91168,                0.99871,                0.71657,                0.54408,                0.57767,                0.36037,                 1.3272,                0.96998,                 1.1684,                 1.4678,                 1.1513,                 1.1484,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.1518,                0.78458,                 1.0196,                 1.3904,                0.92214,                0.99768,                0.71402,                0.54689,                0.57942,                0.36113,                 1.3268,                0.96986,                 1.1682,                  1.468,                 1.1538,                 1.1487,               0.002773,               0.002773,               0.002773
                    149,                 1.1447,                0.79702,                 1.0188,                 1.3796,                0.93481,                 1.0026,                0.70682,                 0.5496,                0.57984,                0.36152,                  1.326,                0.97124,                 1.1679,                 1.4672,                  1.159,                 1.1493,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.1477,                0.77879,                 1.0121,                 1.3834,                0.91241,                0.99176,                0.71083,                0.54673,                0.57868,                0.36143,                 1.3266,                0.97329,                 1.1681,                 1.4678,                 1.1626,                 1.1501,               0.002674,               0.002674,               0.002674
                    151,                 1.1522,                0.78838,                 1.0264,                  1.382,                0.92746,                 1.0061,                0.71053,                0.54647,                0.57795,                0.36032,                  1.327,                0.97362,                 1.1681,                 1.4696,                 1.1606,                  1.151,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.1525,                0.77607,                 1.0163,                  1.383,                0.90648,                0.99407,                0.71295,                0.54223,                0.57809,                0.36054,                 1.3278,                0.97419,                 1.1682,                 1.4697,                 1.1647,                 1.1509,               0.002575,               0.002575,               0.002575
                    153,                 1.1638,                0.79426,                 1.0271,                 1.4029,                0.93569,                 1.0085,                0.70652,                0.54862,                0.57797,                0.36001,                 1.3277,                0.97443,                 1.1682,                 1.4698,                 1.1674,                 1.1507,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.1389,                0.77219,                 1.0138,                  1.374,                 0.9086,                0.99425,                0.71004,                0.54429,                 0.5768,                0.35916,                  1.328,                0.97311,                 1.1686,                 1.4695,                 1.1661,                 1.1513,               0.002476,               0.002476,               0.002476
                    155,                 1.1433,                0.77622,                  1.014,                 1.3767,                0.90178,                0.99176,                0.71087,                0.54345,                0.57558,                0.35899,                 1.3279,                0.97276,                 1.1684,                 1.4696,                 1.1659,                 1.1512,              0.0024265,              0.0024265,              0.0024265
                    156,                  1.141,                0.78855,                 1.0187,                 1.3824,                0.93195,                 1.0022,                0.70849,                0.54372,                0.57645,                0.35974,                 1.3281,                0.97236,                 1.1685,                 1.4683,                 1.1691,                 1.1494,               0.002377,               0.002377,               0.002377
                    157,                 1.1477,                0.78296,                 1.0144,                 1.3771,                0.91447,                0.99478,                0.71346,                0.54097,                0.57601,                0.36038,                  1.328,                0.97156,                 1.1683,                 1.4682,                  1.167,                 1.1494,              0.0023275,              0.0023275,              0.0023275
                    158,                 1.1247,                  0.764,                 1.0122,                 1.3603,                0.89346,                0.99483,                0.72773,                0.52922,                0.57597,                0.36027,                 1.3282,                0.97192,                 1.1681,                 1.4684,                 1.1677,                 1.1493,               0.002278,               0.002278,               0.002278
                    159,                 1.1309,                0.77241,                 1.0167,                   1.36,                0.89489,                0.99503,                0.70789,                0.54474,                0.57679,                0.36096,                 1.3285,                0.97198,                  1.168,                 1.4685,                 1.1668,                 1.1502,              0.0022285,              0.0022285,              0.0022285
                    160,                 1.1354,                 0.7667,                 1.0176,                 1.3609,                 0.8912,                0.99698,                0.70103,                0.55195,                0.57656,                0.36106,                 1.3282,                0.97114,                 1.1676,                 1.4685,                 1.1659,                 1.1496,               0.002179,               0.002179,               0.002179
                    161,                 1.1293,                0.76616,                 1.0193,                 1.3625,                0.89549,                 1.0004,                0.70589,                0.54493,                0.57671,                0.36078,                 1.3282,                 0.9709,                 1.1672,                 1.4686,                 1.1652,                 1.1493,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.1328,                0.75703,                 1.0089,                 1.3599,                0.87618,                0.98922,                0.70841,                0.54605,                0.57717,                0.36084,                 1.3275,                0.97087,                 1.1669,                 1.4685,                 1.1643,                 1.1492,                0.00208,                0.00208,                0.00208
                    163,                 1.1287,                0.77482,                 1.0139,                 1.3573,                0.89214,                0.99337,                0.70926,                0.54644,                0.57726,                 0.3608,                 1.3276,                0.97181,                 1.1668,                 1.4684,                 1.1651,                 1.1487,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.1124,                 0.7534,                 1.0019,                 1.3422,                0.86996,                0.98282,                0.71391,                0.54102,                0.57879,                0.36215,                 1.3275,                  0.972,                 1.1668,                 1.4687,                 1.1645,                 1.1482,               0.001981,               0.001981,               0.001981
                    165,                 1.1332,                0.76392,                 1.0113,                 1.3637,                0.88881,                0.99416,                0.71487,                0.54213,                0.57849,                 0.3616,                  1.328,                0.97223,                  1.167,                 1.4695,                 1.1647,                 1.1484,              0.0019315,              0.0019315,              0.0019315
                    166,                 1.1046,                0.74348,                 1.0001,                 1.3454,                0.87036,                0.98283,                0.70918,                0.55011,                0.57898,                 0.3613,                  1.328,                0.97227,                 1.1668,                 1.4696,                 1.1661,                 1.1484,               0.001882,               0.001882,               0.001882
                    167,                 1.1265,                0.76178,                 1.0147,                 1.3599,                 0.8896,                0.99573,                0.71516,                0.54369,                0.57865,                0.36117,                  1.328,                0.97233,                 1.1668,                 1.4695,                 1.1673,                 1.1479,              0.0018325,              0.0018325,              0.0018325
                    168,                 1.1188,                  0.748,                  1.003,                   1.35,                0.87084,                0.98636,                0.71725,                0.54148,                0.57904,                0.36134,                 1.3276,                0.97247,                 1.1667,                 1.4689,                 1.1694,                 1.1475,               0.001783,               0.001783,               0.001783
                    169,                 1.1157,                0.74311,                 1.0011,                 1.3494,                0.86742,                0.98414,                0.70843,                0.54604,                0.57866,                0.36133,                 1.3275,                  0.973,                 1.1669,                 1.4678,                  1.174,                  1.147,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.1255,                0.76041,                 1.0064,                 1.3679,                0.89124,                0.98633,                0.71963,                0.53878,                0.57841,                0.36147,                 1.3271,                0.97318,                 1.1666,                 1.4679,                  1.175,                 1.1474,               0.001684,               0.001684,               0.001684
                    171,                 1.0977,                 0.7296,                 1.0048,                 1.3261,                0.84088,                0.98652,                0.72067,                0.53875,                0.57807,                0.36127,                 1.3267,                0.97304,                 1.1663,                 1.4674,                 1.1762,                 1.1476,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.1092,                0.75202,                 1.0079,                 1.3322,                0.87829,                 0.9894,                0.71974,                 0.5414,                0.57706,                0.36086,                 1.3265,                0.97236,                 1.1661,                 1.4667,                 1.1763,                 1.1471,               0.001585,               0.001585,               0.001585
                    173,                 1.1031,                0.73549,                 1.0016,                 1.3359,                0.85283,                 0.9838,                0.72057,                0.54006,                0.57682,                0.36089,                 1.3265,                0.97214,                 1.1664,                 1.4673,                 1.1757,                 1.1473,              0.0015355,              0.0015355,              0.0015355
                    174,                 1.1157,                0.75447,                 1.0031,                 1.3453,                0.87599,                0.98325,                0.71439,                0.54456,                0.57785,                0.36113,                 1.3265,                0.97148,                 1.1664,                 1.4673,                 1.1745,                  1.148,               0.001486,               0.001486,               0.001486
                    175,                 1.1047,                0.73345,                 1.0006,                 1.3244,                0.84522,                  0.982,                 0.7098,                 0.5456,                0.57798,                0.36082,                 1.3264,                0.97091,                 1.1662,                 1.4678,                 1.1728,                 1.1486,              0.0014365,              0.0014365,              0.0014365
                    176,                 1.0982,                0.73351,                 1.0005,                 1.3271,                0.85099,                0.98169,                0.72013,                0.54151,                0.57844,                0.36093,                 1.3262,                0.97039,                 1.1661,                 1.4676,                 1.1711,                 1.1491,               0.001387,               0.001387,               0.001387
                    177,                 1.0975,                0.73635,                0.99972,                 1.3266,                 0.8607,                0.98274,                 0.7195,                 0.5409,                0.57786,                0.36078,                  1.326,                0.96961,                  1.166,                 1.4673,                 1.1693,                 1.1492,              0.0013375,              0.0013375,              0.0013375
                    178,                 1.1016,                0.72977,                0.99264,                 1.3316,                0.83839,                0.97176,                0.72212,                0.54163,                0.57926,                0.36186,                 1.3258,                0.96957,                 1.1659,                 1.4668,                 1.1697,                 1.1478,               0.001288,               0.001288,               0.001288
                    179,                  1.105,                0.74652,                 1.0029,                 1.3359,                0.86951,                0.98623,                0.72055,                0.54271,                0.57979,                0.36207,                 1.3257,                 0.9693,                 1.1657,                  1.467,                 1.1687,                 1.1479,              0.0012385,              0.0012385,              0.0012385
                    180,                  1.092,                0.72474,                0.99502,                 1.3205,                 0.8298,                0.97681,                0.71172,                0.54448,                0.58018,                0.36231,                 1.3254,                0.96911,                 1.1655,                 1.4668,                 1.1693,                 1.1474,               0.001189,               0.001189,               0.001189
                    181,                  1.088,                0.72964,                0.99837,                 1.3157,                 0.8504,                0.98136,                0.71412,                0.54466,                0.58005,                 0.3625,                 1.3255,                0.96887,                 1.1654,                 1.4667,                 1.1694,                  1.147,              0.0011395,              0.0011395,              0.0011395
                    182,                 1.0934,                0.73716,                 1.0014,                 1.3294,                0.86523,                0.98483,                0.71718,                 0.5468,                0.58023,                0.36279,                 1.3254,                0.96839,                 1.1653,                 1.4665,                 1.1681,                 1.1472,                0.00109,                0.00109,                0.00109
                    183,                 1.1024,                 0.7335,                0.99913,                 1.3362,                0.85427,                0.98209,                0.71221,                0.54933,                0.57992,                0.36304,                 1.3254,                0.96799,                 1.1653,                 1.4662,                 1.1673,                 1.1472,              0.0010405,              0.0010405,              0.0010405
                    184,                 1.0909,                0.72165,                0.99529,                 1.3265,                0.84235,                0.97848,                  0.709,                0.55074,                0.57973,                0.36302,                 1.3254,                0.96797,                 1.1652,                 1.4667,                 1.1668,                 1.1472,               0.000991,               0.000991,               0.000991
                    185,                 1.0823,                0.71256,                0.98513,                 1.3221,                0.83153,                 0.9665,                0.72097,                0.54257,                0.57988,                0.36289,                 1.3255,                0.96823,                 1.1651,                 1.4672,                 1.1671,                 1.1476,              0.0009415,              0.0009415,              0.0009415
                    186,                  1.099,                0.72608,                0.99406,                 1.3403,                0.84757,                0.97442,                0.70692,                0.55297,                0.57909,                0.36289,                 1.3255,                 0.9683,                 1.1649,                 1.4672,                 1.1677,                 1.1477,               0.000892,               0.000892,               0.000892
                    187,                 1.0853,                 0.7318,                0.99713,                 1.3154,                0.84663,                  0.981,                0.70396,                0.55259,                0.57925,                0.36312,                 1.3255,                0.96826,                 1.1649,                 1.4671,                 1.1682,                 1.1475,              0.0008425,              0.0008425,              0.0008425
                    188,                 1.0868,                0.73185,                0.99336,                 1.3199,                0.84844,                0.97657,                0.70189,                0.55349,                0.57941,                0.36325,                 1.3256,                0.96819,                 1.1649,                 1.4674,                 1.1676,                 1.1481,               0.000793,               0.000793,               0.000793
                    189,                 1.0899,                0.73014,                0.99048,                 1.3251,                0.83883,                0.97458,                0.70125,                0.55537,                0.57953,                0.36333,                 1.3255,                0.96794,                 1.1647,                 1.4677,                 1.1666,                 1.1478,              0.0007435,              0.0007435,              0.0007435
                    190,                 1.0789,                0.72042,                0.99357,                 1.3104,                0.82673,                0.97792,                0.69981,                0.55904,                0.57926,                0.36315,                 1.3256,                0.96793,                 1.1646,                 1.4679,                 1.1666,                  1.148,               0.000694,               0.000694,               0.000694
                    191,                 1.0465,                0.69913,                0.99495,                 1.2451,                0.77401,                0.98441,                0.70066,                0.55627,                0.57929,                0.36315,                 1.3258,                0.96747,                  1.165,                 1.4684,                 1.1648,                 1.1482,              0.0006445,              0.0006445,              0.0006445
                    192,                 1.0356,                0.69292,                0.99639,                 1.2374,                0.78555,                0.98805,                0.70091,                0.55771,                0.57905,                0.36299,                 1.3259,                0.96729,                 1.1649,                 1.4685,                  1.164,                 1.1481,               0.000595,               0.000595,               0.000595
                    193,                 1.0262,                0.66826,                0.98615,                 1.2231,                0.74203,                0.97958,                0.70111,                0.55659,                0.57888,                0.36272,                 1.3258,                0.96695,                 1.1649,                 1.4687,                 1.1619,                 1.1482,              0.0005455,              0.0005455,              0.0005455
                    194,                 1.0348,                0.68154,                0.98666,                 1.2353,                0.77187,                0.97849,                0.70867,                0.55274,                0.57886,                0.36266,                 1.3258,                0.96679,                 1.1649,                 1.4691,                   1.16,                 1.1488,               0.000496,               0.000496,               0.000496
                    195,                 1.0278,                0.68735,                0.98953,                 1.2321,                0.77955,                0.98317,                0.70305,                0.55464,                0.57888,                0.36259,                 1.3259,                0.96656,                 1.1649,                 1.4696,                 1.1582,                 1.1495,              0.0004465,              0.0004465,              0.0004465
                    196,                 1.0288,                0.67106,                 0.9901,                 1.2295,                0.75732,                0.98171,                0.70208,                0.55531,                0.57897,                0.36283,                 1.3259,                0.96655,                 1.1649,                 1.4697,                 1.1572,                 1.1498,               0.000397,               0.000397,               0.000397
                    197,                 1.0291,                0.68298,                0.99511,                 1.2156,                0.75532,                0.98283,                 0.7049,                0.55418,                 0.5787,                0.36245,                  1.326,                0.96639,                 1.1651,                 1.4694,                 1.1568,                 1.1498,              0.0003475,              0.0003475,              0.0003475
                    198,                 1.0195,                0.66073,                0.97759,                 1.2204,                0.73365,                0.96778,                0.70026,                0.55608,                0.57845,                0.36251,                 1.3259,                0.96608,                  1.165,                 1.4695,                 1.1556,                 1.1498,               0.000298,               0.000298,               0.000298
                    199,                 1.0073,                0.65375,                0.98208,                 1.2014,                0.72804,                0.97374,                0.71449,                0.54997,                0.57857,                0.36257,                 1.3259,                0.96599,                 1.1649,                 1.4699,                 1.1541,                 1.1501,              0.0002485,              0.0002485,              0.0002485
                    200,                 1.0088,                0.65425,                0.98016,                 1.2061,                0.72079,                 0.9697,                0.71566,                0.55013,                0.57856,                0.36251,                 1.3259,                0.96599,                 1.1648,                 1.4699,                 1.1539,                   1.15,               0.000199,               0.000199,               0.000199
