                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 1.4087,                  1.078,                 1.1383,                 0.6658,                0.48458,                0.51272,                 0.3101,                 1.4403,                 1.1238,                 1.2237,               0.007327,               0.007327,               0.007327
                     56,                  1.412,                 1.1113,                 1.1408,                  0.554,                0.48581,                0.50985,                0.30998,                 1.4413,                 1.1225,                  1.226,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.3971,                 1.0879,                 1.1312,                0.67921,                0.47329,                0.51943,                0.31301,                 1.4382,                 1.1478,                 1.2233,               0.007228,               0.007228,               0.007228
                     58,                 1.4147,                 1.0864,                 1.1353,                0.70315,                0.47196,                0.51599,                 0.3136,                 1.4361,                 1.1109,                 1.2199,              0.0071785,              0.0071785,              0.0071785
                     59,                  1.396,                 1.0746,                 1.1373,                0.68233,                0.48595,                0.50918,                0.30307,                 1.4335,                 1.1137,                 1.2146,               0.007129,               0.007129,               0.007129
                     60,                 1.3858,                 1.0577,                  1.115,                0.67082,                0.49998,                0.52865,                0.31856,                 1.4218,                 1.0942,                 1.2106,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.3716,                 1.0448,                 1.1158,                0.64232,                0.48183,                0.53769,                0.32948,                 1.4252,                 1.0761,                 1.2129,                0.00703,                0.00703,                0.00703
                     62,                 1.3963,                 1.0546,                 1.1206,                0.65335,                0.51475,                0.53436,                0.32345,                 1.4268,                 1.0709,                 1.2088,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.3925,                 1.0599,                 1.1281,                0.68814,                0.50548,                0.54084,                0.32583,                 1.4119,                  1.074,                 1.2062,               0.006931,               0.006931,               0.006931
                     64,                 1.3774,                 1.0325,                 1.1176,                0.70919,                0.50485,                0.54065,                0.32802,                 1.4196,                 1.0719,                 1.2098,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.3819,                 1.0491,                 1.1249,                0.68477,                0.51667,                0.54776,                0.32841,                 1.4103,                 1.0785,                 1.2057,               0.006832,               0.006832,               0.006832
                     66,                 1.3697,                 1.0432,                 1.1252,                0.67942,                0.49017,                0.53797,                0.32463,                 1.4177,                 1.1043,                 1.2076,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.3765,                 1.0361,                 1.1134,                 0.6998,                0.49617,                0.53634,                0.32324,                 1.4085,                  1.072,                 1.1998,               0.006733,               0.006733,               0.006733
                     68,                 1.3668,                 1.0185,                 1.1118,                0.68244,                0.49747,                0.54799,                 0.3284,                 1.4083,                 1.0772,                 1.1963,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.3565,                 1.0129,                 1.1048,                 0.6796,                0.49946,                0.53795,                0.32446,                 1.4033,                 1.0704,                 1.1968,               0.006634,               0.006634,               0.006634
                     70,                 1.3621,                 1.0136,                 1.1022,                0.68641,                0.52929,                0.55344,                0.33731,                 1.3992,                  1.057,                 1.1962,              0.0065845,              0.0065845,              0.0065845
                     71,                  1.347,                 1.0159,                  1.104,                0.65692,                0.51336,                0.53705,                0.32858,                 1.4006,                 1.0719,                 1.1987,               0.006535,               0.006535,               0.006535
                     72,                 1.3437,                 1.0026,                 1.0974,                0.61922,                0.52117,                0.54908,                 0.3353,                 1.3912,                  1.062,                 1.1937,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.3366,                 1.0002,                 1.1043,                0.58693,                0.52356,                0.53704,                0.33044,                 1.3926,                 1.0503,                 1.1963,               0.006436,               0.006436,               0.006436
                     74,                 1.3495,                 1.0021,                 1.0991,                0.67628,                0.52758,                0.54884,                0.33522,                 1.4016,                 1.0489,                 1.1985,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.3441,                0.99247,                 1.0985,                0.67413,                0.51679,                0.55171,                0.34013,                 1.3888,                 1.0481,                 1.1924,               0.006337,               0.006337,               0.006337
                     76,                 1.3316,                0.99521,                 1.0922,                 0.6723,                0.50366,                0.53802,                0.33184,                 1.3918,                 1.0449,                  1.188,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.3383,                0.98652,                 1.0947,                0.67973,                 0.5185,                0.54564,                0.33598,                 1.3887,                  1.034,                 1.1893,               0.006238,               0.006238,               0.006238
                     78,                  1.342,                 0.9889,                 1.0998,                0.60579,                0.50895,                0.54065,                0.33432,                  1.385,                 1.0358,                 1.1849,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.3142,                0.97105,                 1.0826,                0.61199,                 0.5192,                  0.545,                0.33523,                 1.3847,                 1.0507,                 1.1838,               0.006139,               0.006139,               0.006139
                     80,                 1.3451,                0.98722,                  1.094,                0.68575,                 0.5218,                 0.5469,                0.33731,                 1.3756,                 1.0331,                 1.1812,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.3344,                0.97994,                 1.0938,                0.69579,                0.53588,                0.55386,                0.34094,                 1.3783,                  1.022,                 1.1818,                0.00604,                0.00604,                0.00604
                     82,                 1.3108,                0.95984,                 1.0813,                0.69589,                0.52965,                0.55604,                0.34574,                 1.3823,                 1.0155,                 1.1816,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.2982,                 0.9594,                 1.0837,                0.69013,                0.53137,                0.56038,                0.35196,                 1.3745,                 1.0063,                 1.1813,               0.005941,               0.005941,               0.005941
                     84,                 1.3122,                0.96898,                  1.085,                0.63571,                0.52618,                0.56144,                0.34751,                 1.3845,                 1.0321,                 1.1828,              0.0058915,              0.0058915,              0.0058915
