                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                 1.2322,                0.87902,                 1.0625,                 1.4583,                  1.042,                  1.033,                0.62036,                0.52628,                0.54605,                0.34502,                  1.336,                0.97513,                 1.1788,                 1.4665,                 1.1468,                 1.1589,                0.00505,                0.00505,                0.00505
                    103,                 1.2472,                0.90468,                 1.0702,                 1.4669,                 1.0698,                 1.0375,                0.67997,                 0.5267,                0.54429,                0.34388,                 1.3349,                 0.9708,                 1.1777,                 1.4689,                 1.1493,                 1.1583,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2251,                0.87633,                 1.0526,                 1.4516,                 1.0367,                 1.0252,                0.68667,                 0.5132,                0.54124,                0.34154,                 1.3354,                0.97811,                 1.1766,                 1.4687,                 1.1603,                 1.1592,               0.004951,               0.004951,               0.004951
                    105,                 1.2462,                 0.8954,                 1.0596,                 1.4722,                 1.0676,                 1.0336,                0.61771,                0.54449,                0.54174,                0.34298,                 1.3346,                0.98347,                 1.1782,                   1.47,                 1.1624,                 1.1627,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.2404,                0.88424,                 1.0566,                 1.4712,                 1.0527,                 1.0266,                0.61124,                0.53459,                0.54461,                0.34287,                  1.333,                 0.9857,                 1.1786,                 1.4677,                 1.1817,                 1.1613,               0.004852,               0.004852,               0.004852
                    107,                 1.2516,                 0.8915,                   1.06,                 1.4908,                 1.0608,                 1.0273,                0.61443,                0.52557,                0.54816,                0.34436,                  1.332,                0.98665,                  1.177,                  1.466,                 1.1899,                 1.1608,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2392,                 0.8807,                 1.0666,                  1.471,                 1.0483,                 1.0367,                 0.6155,                0.51938,                0.54825,                0.34541,                 1.3353,                0.98546,                 1.1782,                 1.4667,                 1.1825,                 1.1592,               0.004753,               0.004753,               0.004753
                    109,                 1.2266,                0.86926,                 1.0583,                 1.4501,                 1.0345,                 1.0311,                0.62785,                0.51828,                0.55134,                0.34634,                 1.3327,                0.98583,                 1.1787,                 1.4633,                 1.1859,                 1.1591,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2358,                0.88133,                 1.0632,                  1.457,                   1.04,                 1.0311,                0.67962,                0.51979,                0.55039,                0.34867,                 1.3276,                0.97737,                 1.1746,                 1.4605,                 1.1714,                 1.1565,               0.004654,               0.004654,               0.004654
                    111,                 1.2237,                0.87019,                 1.0571,                 1.4392,                 1.0264,                 1.0296,                0.70428,                0.51321,                 0.5541,                0.34815,                 1.3326,                 0.9727,                 1.1779,                 1.4643,                 1.1514,                 1.1593,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2158,                0.85104,                 1.0564,                  1.437,                 1.0155,                 1.0288,                0.68607,                 0.5225,                0.55034,                 0.3483,                 1.3313,                 0.9771,                  1.176,                 1.4657,                 1.1675,                 1.1604,               0.004555,               0.004555,               0.004555
                    113,                 1.2194,                 0.8585,                 1.0531,                 1.4434,                 1.0171,                 1.0275,                0.69795,                0.52488,                0.55456,                0.34921,                 1.3308,                 0.9734,                 1.1764,                 1.4643,                 1.1575,                 1.1591,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.2241,                0.86849,                 1.0543,                  1.457,                 1.0354,                 1.0256,                0.59844,                0.54477,                0.55828,                0.35138,                 1.3302,                0.97267,                 1.1768,                 1.4661,                 1.1594,                 1.1616,               0.004456,               0.004456,               0.004456
                    115,                 1.2174,                0.85195,                 1.0504,                 1.4652,                  1.017,                 1.0246,                0.68516,                0.53191,                0.56012,                0.35274,                 1.3275,                0.97085,                 1.1751,                 1.4626,                 1.1696,                 1.1584,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.2109,                0.84905,                 1.0435,                 1.4357,                 1.0018,                 1.0147,                0.68117,                0.52987,                0.56147,                0.35345,                 1.3264,                0.96955,                 1.1753,                 1.4628,                  1.159,                 1.1594,               0.004357,               0.004357,               0.004357
                    117,                 1.2033,                  0.834,                  1.042,                 1.4343,                0.97713,                 1.0177,                0.70396,                0.51872,                0.56025,                0.35368,                 1.3237,                0.96894,                 1.1735,                 1.4624,                 1.1662,                 1.1587,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2178,                0.85037,                  1.044,                 1.4442,                0.99918,                 1.0156,                 0.6313,                0.52226,                0.55547,                0.35312,                 1.3243,                0.96592,                 1.1736,                 1.4609,                 1.1698,                 1.1582,               0.004258,               0.004258,               0.004258
                    119,                 1.2122,                0.84602,                 1.0474,                 1.4473,                 1.0067,                 1.0207,                0.62718,                0.51925,                0.55315,                0.35149,                 1.3266,                0.97289,                 1.1737,                 1.4632,                 1.1809,                 1.1587,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.2102,                 0.8536,                 1.0475,                 1.4318,                 1.0125,                 1.0203,                0.62132,                0.52166,                0.55388,                0.35187,                 1.3275,                0.97251,                 1.1748,                 1.4621,                 1.1748,                 1.1575,               0.004159,               0.004159,               0.004159
                    121,                 1.1947,                0.83356,                 1.0414,                 1.4276,                0.99199,                 1.0168,                0.64181,                0.50455,                0.55653,                0.35374,                 1.3263,                0.97352,                 1.1748,                 1.4628,                 1.1841,                  1.158,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.1901,                0.83068,                 1.0408,                 1.4093,                0.98345,                 1.0171,                0.62243,                0.52248,                0.55336,                0.35436,                 1.3256,                0.97225,                 1.1742,                 1.4637,                 1.1716,                  1.158,                0.00406,                0.00406,                0.00406
                    123,                 1.1949,                0.82914,                 1.0439,                 1.4275,                0.98522,                 1.0179,                0.61628,                0.53529,                0.55745,                0.35713,                 1.3259,                0.96813,                  1.174,                 1.4627,                 1.1621,                 1.1577,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.1836,                0.83919,                 1.0413,                 1.4059,                0.98519,                 1.0154,                 0.6153,                0.53414,                0.56125,                0.35916,                 1.3259,                0.96949,                 1.1741,                 1.4624,                 1.1589,                 1.1585,               0.003961,               0.003961,               0.003961
                    125,                  1.187,                0.81894,                 1.0398,                 1.4144,                0.95755,                 1.0109,                0.61516,                 0.5377,                0.56486,                0.36026,                 1.3248,                0.96678,                 1.1727,                 1.4603,                 1.1527,                 1.1554,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.2129,                0.85103,                 1.0473,                 1.4569,                 1.0283,                 1.0245,                0.62873,                0.54113,                0.56777,                0.36049,                  1.327,                0.96889,                 1.1724,                 1.4629,                 1.1589,                 1.1555,               0.003862,               0.003862,               0.003862
                    127,                 1.1993,                0.83202,                 1.0424,                 1.4275,                0.97632,                 1.0165,                0.60631,                0.56068,                0.56969,                0.36009,                  1.327,                0.96944,                 1.1727,                 1.4659,                  1.162,                  1.156,              0.0038125,              0.0038125,              0.0038125
                    128,                  1.179,                0.82597,                 1.0402,                 1.4088,                0.98622,                 1.0193,                0.75823,                0.54304,                0.57125,                0.36271,                 1.3265,                0.97019,                 1.1733,                 1.4652,                 1.1622,                 1.1572,               0.003763,               0.003763,               0.003763
                    129,                 1.1827,                 0.8226,                 1.0304,                 1.4069,                0.96951,                 1.0054,                 0.6547,                0.54911,                0.56881,                0.36163,                 1.3269,                0.97108,                 1.1739,                 1.4653,                 1.1638,                 1.1568,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.1819,                0.82074,                 1.0418,                  1.414,                0.97709,                 1.0187,                0.62517,                0.56423,                0.57049,                0.35989,                 1.3259,                0.97321,                 1.1727,                 1.4647,                 1.1716,                 1.1568,               0.003664,               0.003664,               0.003664
                    131,                 1.1621,                0.79462,                 1.0234,                 1.3862,                0.93433,                  1.002,                0.62719,                0.56671,                0.56964,                0.35987,                 1.3269,                 0.9714,                 1.1746,                 1.4643,                 1.1702,                 1.1573,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.1732,                0.80315,                 1.0294,                 1.4041,                0.94018,                  1.005,                0.64595,                0.54598,                 0.5663,                0.35824,                 1.3259,                0.96953,                 1.1739,                 1.4656,                 1.1638,                 1.1577,               0.003565,               0.003565,               0.003565
                    133,                 1.1731,                0.79883,                 1.0306,                 1.4045,                0.94658,                 1.0081,                0.62872,                0.54977,                0.56471,                0.35623,                 1.3269,                0.96793,                  1.174,                 1.4651,                 1.1613,                 1.1579,              0.0035155,              0.0035155,              0.0035155
                    134,                  1.172,                0.80725,                 1.0334,                 1.4156,                0.95895,                 1.0108,                0.65199,                0.53312,                0.56668,                0.35748,                 1.3263,                0.96637,                 1.1732,                 1.4639,                 1.1607,                 1.1568,               0.003466,               0.003466,               0.003466
                    135,                  1.163,                0.79863,                  1.023,                 1.3974,                0.94486,                 0.9988,                0.64125,                0.53826,                0.56625,                0.35728,                 1.3256,                0.96262,                 1.1734,                 1.4625,                 1.1558,                 1.1568,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1749,                 0.8178,                 1.0369,                 1.3996,                 0.9677,                  1.013,                0.65622,                0.53428,                0.56659,                0.35721,                 1.3257,                0.96273,                 1.1733,                 1.4643,                 1.1528,                 1.1563,               0.003367,               0.003367,               0.003367
                    137,                 1.1744,                0.81091,                 1.0272,                 1.4183,                 0.9666,                 1.0043,                0.65013,                0.53508,                0.56777,                0.35749,                 1.3262,                0.96251,                 1.1737,                 1.4644,                 1.1576,                 1.1559,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1645,                0.79221,                 1.0238,                 1.3852,                0.93024,                 1.0012,                 0.6401,                0.54327,                0.56821,                0.35801,                  1.327,                0.96034,                 1.1739,                 1.4647,                 1.1531,                 1.1557,               0.003268,               0.003268,               0.003268
                    139,                 1.1661,                0.80739,                 1.0248,                 1.3965,                0.95277,                 1.0034,                0.60862,                0.55725,                0.56638,                 0.3584,                 1.3263,                0.95833,                 1.1744,                 1.4642,                 1.1504,                 1.1562,              0.0032185,              0.0032185,              0.0032185
                    140,                  1.147,                0.79155,                 1.0192,                 1.3862,                 0.9314,                0.99825,                0.67365,                0.52856,                0.56842,                0.35981,                 1.3246,                0.95756,                 1.1727,                 1.4645,                 1.1478,                 1.1566,               0.003169,               0.003169,               0.003169
                    141,                 1.1607,                0.79232,                 1.0239,                 1.3861,                0.92608,                 1.0011,                0.62405,                0.54864,                0.56754,                0.35967,                 1.3249,                0.95643,                 1.1732,                 1.4639,                 1.1449,                 1.1569,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.1585,                 0.7988,                 1.0249,                 1.3995,                0.95044,                 1.0044,                  0.625,                0.54515,                0.56891,                0.36012,                 1.3243,                0.95626,                 1.1732,                  1.463,                 1.1487,                 1.1568,                0.00307,                0.00307,                0.00307
                    143,                 1.1529,                0.77591,                 1.0171,                 1.4021,                0.92909,                0.99602,                0.62417,                0.54669,                0.56801,                0.36016,                 1.3255,                0.95886,                 1.1729,                 1.4663,                  1.154,                 1.1588,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.1467,                0.78258,                 1.0221,                 1.3744,                0.91543,                0.99783,                0.63642,                0.54528,                0.56748,                0.35974,                 1.3257,                0.95674,                 1.1726,                 1.4671,                 1.1504,                 1.1589,               0.002971,               0.002971,               0.002971
                    145,                 1.1631,                0.79657,                 1.0255,                 1.3982,                0.93549,                0.99974,                 0.6397,                0.54305,                0.56856,                0.36013,                  1.326,                0.95717,                 1.1729,                 1.4676,                 1.1527,                 1.1597,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1603,                0.78749,                 1.0245,                 1.3909,                0.93584,                 1.0034,                0.62942,                0.54646,                0.56851,                0.35982,                 1.3265,                0.95823,                 1.1733,                 1.4688,                 1.1543,                 1.1596,               0.002872,               0.002872,               0.002872
                    147,                 1.1496,                0.78994,                 1.0274,                 1.3942,                0.95413,                 1.0077,                0.61745,                0.55529,                0.57228,                0.36166,                 1.3269,                0.95869,                 1.1737,                 1.4683,                 1.1567,                 1.1591,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.1522,                0.78072,                 1.0235,                 1.3736,                0.91173,                0.99816,                0.63086,                0.55257,                0.57349,                0.36156,                 1.3277,                0.95951,                 1.1742,                 1.4697,                 1.1563,                 1.1603,               0.002773,               0.002773,               0.002773
                    149,                 1.1388,                0.77437,                 1.0149,                 1.3677,                0.90044,                0.99705,                0.64788,                0.54708,                0.57451,                 0.3624,                 1.3274,                0.95812,                  1.174,                 1.4696,                 1.1545,                 1.1597,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.1338,                 0.7622,                 1.0093,                 1.3633,                0.88476,                0.98522,                0.64434,                0.54646,                0.57604,                0.36297,                 1.3266,                0.95666,                 1.1744,                 1.4682,                 1.1554,                 1.1595,               0.002674,               0.002674,               0.002674
                    151,                 1.1397,                0.77452,                 1.0187,                 1.3679,                0.91858,                0.99792,                0.64074,                0.55463,                 0.5766,                0.36331,                 1.3264,                0.95593,                  1.174,                 1.4674,                 1.1554,                 1.1593,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.1334,                0.76747,                 1.0116,                 1.3655,                0.90812,                0.99147,                0.64721,                0.56069,                0.57811,                0.36425,                 1.3258,                0.95508,                 1.1736,                 1.4677,                 1.1544,                 1.1587,               0.002575,               0.002575,               0.002575
                    153,                 1.1249,                0.76699,                 1.0193,                 1.3588,                 0.8986,                 1.0008,                0.64655,                0.56582,                0.57904,                0.36416,                 1.3261,                0.95591,                 1.1739,                 1.4683,                 1.1573,                 1.1594,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.1279,                0.76029,                 1.0055,                 1.3626,                0.88791,                0.98467,                0.64741,                0.57284,                0.58015,                0.36504,                 1.3254,                0.95613,                 1.1741,                 1.4676,                  1.158,                 1.1593,               0.002476,               0.002476,               0.002476
                    155,                  1.124,                0.76701,                 1.0141,                  1.369,                0.91821,                0.99582,                0.66704,                0.56795,                0.58202,                0.36565,                 1.3245,                0.95538,                 1.1741,                 1.4661,                 1.1564,                   1.16,              0.0024265,              0.0024265,              0.0024265
                    156,                 1.1455,                0.77481,                 1.0151,                 1.3795,                0.91039,                0.99394,                0.67602,                0.56662,                0.58244,                0.36691,                  1.324,                0.95498,                 1.1738,                 1.4664,                 1.1557,                 1.1607,               0.002377,               0.002377,               0.002377
                    157,                 1.1203,                0.75292,                 1.0022,                 1.3541,                0.88229,                0.98258,                0.67859,                0.56561,                0.58236,                0.36671,                 1.3238,                0.95489,                 1.1736,                 1.4661,                 1.1552,                 1.1602,              0.0023275,              0.0023275,              0.0023275
                    158,                 1.1109,                0.75236,                 1.0051,                 1.3441,                0.88393,                0.98722,                0.68106,                 0.5631,                0.58187,                0.36666,                 1.3236,                0.95561,                  1.174,                 1.4658,                 1.1567,                 1.1602,               0.002278,               0.002278,               0.002278
                    159,                 1.1148,                0.75846,                 1.0031,                 1.3448,                0.86938,                0.98419,                 0.6798,                0.56596,                0.58267,                0.36701,                 1.3236,                0.95622,                 1.1738,                  1.466,                 1.1598,                 1.1597,              0.0022285,              0.0022285,              0.0022285
                    160,                 1.1186,                0.74758,                 1.0039,                 1.3515,                0.87794,                 0.9839,                0.67122,                0.57013,                0.58313,                0.36728,                 1.3228,                0.95557,                  1.173,                  1.465,                 1.1622,                 1.1585,               0.002179,               0.002179,               0.002179
                    161,                 1.1226,                 0.7713,                 1.0128,                 1.3452,                0.89379,                0.99355,                0.65912,                 0.5737,                 0.5826,                0.36693,                 1.3226,                0.95579,                  1.173,                 1.4651,                 1.1625,                 1.1588,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.1184,                0.75406,                 1.0122,                 1.3526,                0.88523,                0.99135,                0.66261,                 0.5696,                0.58257,                0.36699,                 1.3231,                0.95656,                 1.1731,                 1.4651,                 1.1628,                 1.1589,                0.00208,                0.00208,                0.00208
                    163,                 1.1296,                0.75651,                 1.0089,                 1.3662,                0.88941,                0.98911,                0.66661,                0.56761,                 0.5833,                0.36724,                 1.3226,                0.95688,                 1.1732,                 1.4644,                 1.1642,                 1.1586,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.1159,                0.75576,                 1.0087,                 1.3458,                0.87932,                0.98909,                0.66301,                0.56842,                0.58297,                0.36736,                 1.3226,                0.95702,                 1.1734,                 1.4638,                 1.1666,                 1.1583,               0.001981,               0.001981,               0.001981
                    165,                 1.1325,                0.76584,                 1.0194,                  1.361,                0.89999,                0.99648,                0.65958,                0.56923,                0.58302,                0.36764,                 1.3225,                0.95693,                 1.1736,                 1.4636,                  1.167,                 1.1581,              0.0019315,              0.0019315,              0.0019315
                    166,                 1.1101,                0.73722,                 1.0021,                 1.3433,                0.86154,                0.98291,                0.65757,                0.56934,                0.58223,                0.36711,                 1.3221,                0.95702,                 1.1732,                 1.4628,                 1.1681,                 1.1574,               0.001882,               0.001882,               0.001882
                    167,                 1.1149,                0.74029,                 1.0046,                 1.3495,                0.86592,                0.98441,                0.65924,                0.56846,                0.58218,                0.36694,                 1.3221,                0.95725,                  1.173,                 1.4627,                  1.169,                  1.157,              0.0018325,              0.0018325,              0.0018325
                    168,                 1.1077,                0.74762,                 1.0071,                 1.3433,                0.87447,                0.98859,                0.65421,                 0.5718,                0.58201,                0.36699,                 1.3225,                0.95787,                 1.1729,                 1.4633,                 1.1695,                 1.1569,               0.001783,               0.001783,               0.001783
                    169,                 1.1019,                0.74296,                0.99987,                  1.322,                 0.8389,                 0.9788,                0.67115,                0.56789,                0.58206,                0.36753,                 1.3225,                0.95786,                 1.1727,                 1.4632,                 1.1688,                 1.1567,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.1165,                0.73764,                0.99908,                  1.347,                0.85907,                 0.9785,                0.67565,                0.56653,                0.58242,                0.36767,                 1.3227,                0.95841,                 1.1728,                 1.4631,                 1.1714,                 1.1565,               0.001684,               0.001684,               0.001684
                    171,                 1.0875,                0.72326,                0.99898,                 1.3123,                0.83716,                0.98036,                0.66867,                0.57326,                0.58259,                0.36783,                 1.3227,                0.95918,                 1.1727,                 1.4634,                 1.1728,                 1.1563,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.1087,                0.75011,                 1.0014,                 1.3583,                0.89067,                0.97916,                0.67184,                0.57101,                0.58298,                0.36812,                 1.3228,                0.95966,                 1.1726,                 1.4643,                 1.1733,                 1.1564,               0.001585,               0.001585,               0.001585
                    173,                 1.0978,                0.73513,                  1.007,                 1.3361,                0.86537,                 0.9897,                0.67027,                0.57278,                 0.5836,                0.36836,                 1.3229,                0.95945,                 1.1726,                 1.4641,                 1.1738,                 1.1561,              0.0015355,              0.0015355,              0.0015355
                    174,                 1.0894,                0.73645,                0.99959,                 1.3192,                0.85072,                0.98195,                 0.6709,                0.57292,                0.58367,                 0.3683,                  1.323,                0.95919,                 1.1728,                 1.4648,                  1.173,                 1.1567,               0.001486,               0.001486,               0.001486
                    175,                 1.0931,                0.72002,                0.99567,                 1.3209,                0.83143,                0.97918,                0.67654,                0.57464,                0.58529,                0.36866,                  1.323,                0.95888,                 1.1728,                 1.4646,                 1.1734,                 1.1566,              0.0014365,              0.0014365,              0.0014365
                    176,                 1.0944,                0.74585,                 1.0041,                  1.338,                 0.8761,                0.98498,                0.67018,                0.57475,                0.58583,                0.36907,                 1.3232,                0.95906,                 1.1731,                  1.465,                 1.1748,                 1.1569,               0.001387,               0.001387,               0.001387
                    177,                 1.0851,                0.72342,                0.99602,                 1.3193,                0.84414,                 0.9789,                0.67997,                0.57437,                  0.586,                0.36933,                 1.3231,                0.95917,                  1.173,                 1.4654,                 1.1751,                 1.1564,              0.0013375,              0.0013375,              0.0013375
                    178,                 1.0834,                0.72592,                0.99762,                 1.3027,                0.84663,                0.97913,                0.67736,                0.57322,                0.58662,                0.36974,                 1.3233,                 0.9595,                 1.1731,                 1.4653,                 1.1766,                 1.1563,               0.001288,               0.001288,               0.001288
                    179,                 1.0942,                0.72364,                0.99344,                 1.3205,                0.84206,                0.97571,                0.68104,                0.57297,                0.58775,                0.37068,                 1.3235,                0.95983,                 1.1732,                 1.4652,                 1.1778,                 1.1563,              0.0012385,              0.0012385,              0.0012385
                    180,                 1.0806,                0.71856,                0.99699,                 1.3168,                0.83442,                0.97981,                0.68382,                0.57257,                0.58856,                0.37056,                 1.3237,                0.96021,                 1.1734,                 1.4649,                 1.1792,                 1.1564,               0.001189,               0.001189,               0.001189
                    181,                 1.0977,                0.71914,                0.99294,                 1.3244,                  0.836,                0.97219,                0.68793,                0.57355,                0.58943,                 0.3711,                  1.324,                0.96025,                 1.1736,                 1.4647,                 1.1792,                 1.1563,              0.0011395,              0.0011395,              0.0011395
                    182,                 1.0857,                0.73392,                0.99505,                 1.3141,                0.85258,                0.97553,                0.68661,                0.57418,                0.58984,                0.37124,                 1.3241,                0.96049,                 1.1737,                 1.4643,                 1.1799,                 1.1562,                0.00109,                0.00109,                0.00109
                    183,                 1.0895,                  0.717,                0.99292,                 1.3202,                0.83244,                0.97312,                0.68475,                0.57419,                0.59048,                0.37141,                 1.3241,                 0.9605,                 1.1736,                 1.4645,                 1.1793,                 1.1558,              0.0010405,              0.0010405,              0.0010405
                    184,                 1.0822,                0.71987,                0.99783,                 1.3278,                0.84773,                0.98036,                0.68427,                0.57218,                 0.5907,                0.37147,                 1.3244,                 0.9607,                 1.1737,                 1.4647,                 1.1791,                  1.156,               0.000991,               0.000991,               0.000991
                    185,                 1.0664,                0.70854,                0.98691,                 1.2917,                0.82255,                0.96966,                0.68161,                0.57158,                0.59057,                0.37175,                 1.3246,                0.96042,                 1.1738,                 1.4644,                 1.1799,                 1.1555,              0.0009415,              0.0009415,              0.0009415
                    186,                 1.0699,                0.70275,                 0.9896,                 1.3011,                0.80966,                0.97412,                0.68046,                0.57105,                0.58999,                0.37173,                 1.3248,                0.96032,                 1.1739,                 1.4645,                 1.1801,                  1.155,               0.000892,               0.000892,               0.000892
                    187,                 1.0693,                0.70271,                0.99291,                  1.299,                0.81531,                 0.9755,                0.67965,                 0.5697,                 0.5897,                0.37202,                 1.3249,                0.96032,                 1.1739,                 1.4652,                  1.179,                 1.1555,              0.0008425,              0.0008425,              0.0008425
                    188,                 1.0725,                 0.7028,                0.99173,                 1.2976,                 0.8061,                0.97447,                  0.681,                0.56804,                0.58958,                0.37199,                 1.3249,                0.96032,                 1.1739,                 1.4645,                 1.1797,                  1.155,               0.000793,               0.000793,               0.000793
                    189,                 1.0784,                0.70693,                0.98791,                 1.2974,                0.81258,                 0.9666,                0.67903,                0.56792,                0.59005,                0.37237,                 1.3248,                0.96057,                 1.1739,                 1.4647,                 1.1803,                 1.1552,              0.0007435,              0.0007435,              0.0007435
                    190,                 1.0735,                0.71285,                0.98202,                 1.3065,                0.81067,                0.96462,                0.68174,                0.56622,                0.59033,                 0.3726,                 1.3247,                0.96057,                 1.1737,                 1.4646,                 1.1803,                 1.1552,               0.000694,               0.000694,               0.000694
                    191,                  1.029,                0.68865,                0.99079,                  1.226,                 0.7695,                0.98106,                0.68957,                0.56355,                 0.5902,                0.37274,                 1.3246,                0.96073,                 1.1738,                 1.4642,                 1.1803,                 1.1549,              0.0006445,              0.0006445,              0.0006445
                    192,                 1.0303,                 0.6874,                0.99339,                 1.2301,                0.77625,                0.98309,                0.69131,                0.56233,                 0.5906,                0.37315,                 1.3244,                0.96067,                 1.1737,                 1.4642,                 1.1788,                 1.1548,               0.000595,               0.000595,               0.000595
                    193,                 1.0208,                0.66148,                0.98655,                 1.2173,                0.74043,                0.97684,                0.69173,                0.56256,                0.59117,                0.37358,                 1.3243,                0.96035,                 1.1736,                 1.4642,                 1.1774,                 1.1549,              0.0005455,              0.0005455,              0.0005455
                    194,                 1.0222,                0.67899,                0.98833,                 1.2187,                0.76068,                0.97854,                0.69068,                0.56367,                0.59165,                0.37411,                 1.3242,                0.96007,                 1.1736,                 1.4641,                 1.1762,                 1.1549,               0.000496,               0.000496,               0.000496
                    195,                 1.0158,                0.67646,                0.99196,                 1.2101,                0.76302,                0.98182,                  0.688,                0.56419,                0.59174,                0.37355,                 1.3242,                0.95994,                 1.1737,                 1.4644,                 1.1749,                 1.1549,              0.0004465,              0.0004465,              0.0004465
                    196,                 1.0034,                0.66582,                0.98938,                 1.2003,                0.75001,                0.98297,                0.68271,                0.56702,                0.59238,                0.37421,                 1.3243,                0.95994,                 1.1738,                 1.4646,                  1.174,                 1.1551,               0.000397,               0.000397,               0.000397
                    197,                 1.0211,                0.66525,                0.99007,                  1.215,                0.74144,                0.97775,                0.68143,                0.56863,                0.59272,                  0.374,                 1.3245,                0.96017,                 1.1739,                 1.4646,                  1.174,                 1.1552,              0.0003475,              0.0003475,              0.0003475
                    198,                 1.0057,                0.65827,                0.97924,                 1.1992,                0.73333,                0.96883,                0.67607,                0.57228,                0.59332,                0.37429,                 1.3246,                0.96023,                  1.174,                 1.4647,                 1.1735,                 1.1554,               0.000298,               0.000298,               0.000298
                    199,                0.99632,                0.65087,                0.97505,                  1.189,                0.71679,                0.96562,                0.67801,                 0.5713,                0.59337,                0.37432,                 1.3246,                 0.9603,                  1.174,                 1.4645,                 1.1734,                 1.1553,              0.0002485,              0.0002485,              0.0002485
                    200,                0.99804,                0.65207,                0.98067,                 1.1849,                0.71806,                 0.9717,                0.67959,                0.57084,                0.59355,                0.37432,                 1.3245,                0.96041,                 1.1741,                 1.4644,                 1.1735,                 1.1552,               0.000199,               0.000199,               0.000199
