                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1315,                 5.2346,                 3.8003,                0.00348,                0.02787,                0.00138,                0.00035,                 3.6839,                    inf,                 3.2843,                0.07009,              0.0033233,              0.0033233
                      2,                 3.5037,                 4.1254,                 2.7384,                0.39439,                0.09203,                0.01469,                0.00471,                 2.9739,                 4.2486,                 2.4561,               0.040057,              0.0066237,              0.0066237
                      3,                  3.009,                  3.572,                 2.2331,                0.22519,                0.12749,                0.04988,                0.01846,                 2.6682,                 3.3095,                 2.1562,              0.0099915,              0.0098911,              0.0098911
                      4,                 2.7026,                 3.1188,                 1.9788,                0.23506,                0.15839,                0.07619,                0.02682,                 2.4963,                 3.2903,                 1.9948,              0.0098515,              0.0098515,              0.0098515
                      5,                  2.432,                 2.7293,                 1.7776,                0.51144,                0.16322,                0.12328,                0.05403,                 2.2612,                 2.8828,                 1.8355,               0.009802,               0.009802,               0.009802
                      6,                 2.2685,                 2.4655,                 1.6865,                 0.6597,                0.16928,                0.18172,                0.08705,                 2.1109,                 2.4036,                 1.7641,              0.0097525,              0.0097525,              0.0097525
                      7,                 2.1551,                 2.2824,                  1.597,                0.66972,                0.19292,                0.18115,                0.08042,                 2.1317,                 2.4928,                 1.6924,               0.009703,               0.009703,               0.009703
                      8,                 2.0664,                  2.088,                 1.5296,                0.70354,                0.20643,                0.24017,                0.11841,                 1.9742,                 2.1108,                 1.6056,              0.0096535,              0.0096535,              0.0096535
                      9,                 2.0388,                 2.1192,                 1.5221,                0.63461,                0.22434,                0.22002,                0.11828,                 1.9029,                 2.1448,                 1.5655,               0.009604,               0.009604,               0.009604
                     10,                 1.9391,                 1.9355,                 1.4526,                0.65067,                0.20549,                0.21764,                0.10693,                 2.0636,                 2.2984,                 1.6874,              0.0095545,              0.0095545,              0.0095545
                     11,                 1.9144,                 1.8842,                 1.4301,                0.62759,                0.25301,                0.26711,                0.13888,                 1.8681,                 1.8181,                 1.5144,               0.009505,               0.009505,               0.009505
                     12,                 1.8834,                 1.7941,                 1.4072,                0.56977,                 0.2806,                0.29245,                0.15319,                 1.8135,                 1.7853,                   1.49,              0.0094555,              0.0094555,              0.0094555
                     13,                 1.8571,                 1.7682,                 1.3896,                0.64247,                0.28632,                 0.3129,                0.17299,                 1.7714,                  1.702,                 1.4609,               0.009406,               0.009406,               0.009406
                     14,                 1.8298,                 1.7566,                 1.3936,                0.60148,                0.29947,                0.33857,                0.18435,                  1.742,                 1.7336,                 1.4369,              0.0093565,              0.0093565,              0.0093565
                     15,                 1.8051,                 1.7106,                 1.3726,                0.56081,                0.28898,                0.33267,                0.18178,                 1.7597,                 1.6937,                 1.4434,               0.009307,               0.009307,               0.009307
                     16,                  1.772,                 1.6286,                 1.3414,                0.59374,                0.32057,                0.33696,                0.17396,                 1.7249,                 1.7286,                   1.42,              0.0092575,              0.0092575,              0.0092575
                     17,                 1.7436,                  1.612,                 1.3357,                0.60291,                0.29121,                0.34057,                0.18769,                  1.729,                 1.6619,                 1.4245,               0.009208,               0.009208,               0.009208
                     18,                 1.7481,                 1.5757,                 1.3494,                0.50905,                0.34263,                0.36757,                0.20199,                 1.6511,                 1.5679,                 1.3867,              0.0091585,              0.0091585,              0.0091585
                     19,                 1.7288,                  1.566,                 1.3228,                0.66941,                0.37225,                 0.3834,                0.21124,                 1.6531,                 1.4962,                 1.3788,               0.009109,               0.009109,               0.009109
                     20,                 1.7123,                 1.5125,                 1.2906,                0.61933,                0.37697,                0.39338,                0.22076,                 1.6379,                 1.5067,                 1.3746,              0.0090595,              0.0090595,              0.0090595
                     21,                 1.6651,                 1.5024,                 1.2885,                0.65002,                0.36786,                0.39979,                 0.2237,                 1.6517,                 1.5311,                 1.3795,                0.00901,                0.00901,                0.00901
                     22,                 1.6708,                 1.5154,                 1.2829,                0.64966,                0.37708,                0.39458,                0.22112,                 1.6681,                 1.5207,                   1.38,              0.0089605,              0.0089605,              0.0089605
                     23,                 1.6536,                 1.4425,                 1.2677,                0.68795,                0.39249,                0.42176,                0.23893,                 1.6079,                 1.4709,                 1.3518,               0.008911,               0.008911,               0.008911
                     24,                 1.6313,                 1.4247,                 1.2631,                0.59098,                0.39561,                0.41222,                0.22923,                  1.643,                 1.4608,                 1.3585,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.6414,                 1.4309,                 1.2728,                 0.5383,                0.41727,                0.42815,                0.24775,                 1.5864,                 1.3874,                 1.3389,               0.008812,               0.008812,               0.008812
                     26,                  1.612,                 1.4016,                 1.2546,                0.66303,                0.41859,                 0.4398,                0.25009,                 1.5635,                 1.3855,                 1.3215,              0.0087625,              0.0087625,              0.0087625
                     27,                 1.6319,                 1.4045,                 1.2618,                0.63889,                 0.4109,                0.43584,                0.25416,                 1.5609,                 1.3869,                 1.3143,               0.008713,               0.008713,               0.008713
                     28,                 1.5926,                 1.3495,                 1.2284,                0.66542,                0.42347,                  0.437,                0.24805,                 1.5786,                 1.3116,                 1.3271,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.5828,                 1.3603,                 1.2375,                0.60957,                0.42467,                0.44853,                0.25603,                 1.5501,                 1.2998,                 1.3145,               0.008614,               0.008614,               0.008614
                     30,                 1.5615,                  1.325,                 1.2201,                0.60033,                0.42794,                0.44482,                0.25353,                 1.5474,                 1.3012,                 1.2998,              0.0085645,              0.0085645,              0.0085645
                     31,                 1.5687,                 1.3134,                 1.2239,                0.69024,                0.41361,                0.43424,                 0.2563,                 1.5842,                 1.3287,                 1.3141,               0.008515,               0.008515,               0.008515
                     32,                 1.5431,                 1.2941,                 1.2125,                0.65108,                0.42045,                0.45308,                 0.2622,                 1.5375,                 1.2644,                 1.3052,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.5552,                  1.303,                 1.2141,                0.64386,                0.43066,                0.45955,                0.26565,                 1.5259,                 1.3114,                 1.2973,               0.008416,               0.008416,               0.008416
                     34,                 1.5255,                 1.2483,                 1.2053,                0.64806,                0.41777,                 0.4544,                0.26484,                 1.5163,                 1.3011,                 1.2832,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.5436,                 1.2887,                 1.2107,                0.64763,                0.44208,                0.45908,                0.26434,                 1.5196,                 1.3047,                 1.2869,               0.008317,               0.008317,               0.008317
                     36,                 1.5286,                  1.253,                 1.1931,                 0.6809,                0.43436,                0.46496,                0.26625,                 1.5271,                  1.244,                  1.275,              0.0082675,              0.0082675,              0.0082675
