                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.4084,                 1.1128,                 1.1643,                 0.6876,                0.48691,                0.52798,                0.31781,                 1.4325,                 1.1118,                   1.24,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.3755,                 1.0573,                 1.1245,                0.61521,                 0.5045,                  0.548,                0.32897,                 1.4286,                  1.072,                 1.2346,               0.007525,               0.007525,               0.007525
                     53,                 1.3865,                 1.0759,                 1.1388,                 0.5837,                0.49962,                 0.5324,                0.31828,                 1.4258,                 1.0739,                 1.2297,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.3806,                 1.0836,                 1.1314,                0.77167,                0.49788,                0.55294,                0.33214,                 1.4408,                 1.0969,                 1.2399,               0.007426,               0.007426,               0.007426
                     55,                 1.3906,                 1.0708,                 1.1314,                0.59726,                0.51338,                0.53963,                0.32508,                 1.4181,                 1.0968,                  1.227,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.3717,                  1.054,                 1.1337,                0.68112,                0.50637,                0.54406,                0.32731,                 1.4351,                 1.0674,                 1.2306,               0.007327,               0.007327,               0.007327
                     57,                   1.38,                 1.0673,                 1.1391,                0.60219,                0.49577,                0.53749,                0.33009,                 1.4141,                 1.0721,                 1.2283,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.3691,                 1.0338,                 1.1235,                0.61194,                0.50713,                0.53877,                0.32736,                 1.4113,                 1.0596,                 1.2263,               0.007228,               0.007228,               0.007228
                     59,                 1.3645,                 1.0354,                 1.1238,                0.59982,                0.51731,                0.54242,                0.32604,                 1.4224,                 1.0396,                 1.2365,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.3555,                 1.0268,                 1.1128,                0.58112,                0.52869,                0.54622,                0.32699,                 1.4122,                 1.0672,                 1.2247,               0.007129,               0.007129,               0.007129
                     61,                 1.3467,                 1.0115,                 1.1147,                0.69457,                0.50439,                0.55233,                 0.3386,                 1.4078,                 1.0407,                 1.2233,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.3495,                 1.0176,                 1.1162,                0.66857,                 0.5151,                0.54227,                0.32948,                 1.4051,                 1.0351,                 1.2191,                0.00703,                0.00703,                0.00703
                     63,                 1.3443,                 1.0157,                 1.1116,                0.63414,                 0.5124,                0.55441,                0.34273,                  1.401,                 1.0281,                  1.217,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.3571,                 1.0382,                 1.1246,                0.67685,                0.51709,                0.55593,                 0.3445,                 1.3869,                 1.0299,                 1.2123,               0.006931,               0.006931,               0.006931
                     65,                 1.3465,                 1.0126,                 1.1138,                0.68592,                0.51068,                0.55382,                 0.3435,                 1.3906,                 1.0411,                  1.211,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.3218,                 1.0093,                 1.1114,                0.66811,                0.52808,                0.56088,                0.34632,                 1.3973,                 1.0514,                 1.2163,               0.006832,               0.006832,               0.006832
                     67,                 1.3267,                0.98233,                 1.1021,                 0.7038,                0.51034,                0.56237,                0.34712,                 1.3988,                 1.0248,                 1.2128,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.3331,                 1.0062,                 1.1117,                0.59433,                0.52464,                0.55377,                0.33933,                 1.3904,                 1.0369,                 1.2111,               0.006733,               0.006733,               0.006733
                     69,                 1.3322,                 1.0008,                 1.1043,                0.67641,                0.51306,                0.55473,                0.33801,                 1.3819,                 1.0124,                 1.2081,              0.0066835,              0.0066835,              0.0066835
                     70,                  1.324,                0.98207,                 1.1012,                0.67559,                0.53577,                 0.5553,                0.33964,                 1.3825,                 1.0274,                 1.2119,               0.006634,               0.006634,               0.006634
