               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.063476,            0.039516,            0.014413,             0.78606,             0.32914,             0.35644,             0.16852,            0.056532,            0.073333,            0.012957,           0.0082675,           0.0082675,           0.0082675
                  37,            0.062829,            0.038627,            0.013048,             0.81636,             0.33697,             0.38202,             0.18255,            0.055472,            0.072656,            0.012977,            0.008218,            0.008218,            0.008218
                  38,            0.062213,            0.038205,             0.01263,              0.7784,             0.31721,             0.36168,             0.16718,            0.056883,            0.074878,            0.014842,           0.0081685,           0.0081685,           0.0081685
                  39,            0.062722,            0.038512,            0.012952,             0.81218,             0.34339,             0.39559,             0.18486,            0.055624,             0.07308,             0.01277,            0.008119,            0.008119,            0.008119
                  40,            0.062543,            0.037957,            0.012359,             0.79601,             0.34457,             0.38291,             0.18869,            0.055248,             0.07269,            0.012501,           0.0080695,           0.0080695,           0.0080695
                  41,            0.060913,            0.038578,            0.011836,             0.75935,             0.37447,             0.39533,             0.17656,            0.055501,            0.071537,            0.011893,             0.00802,             0.00802,             0.00802
                  42,            0.061241,            0.037899,             0.01191,             0.69948,             0.36381,             0.39755,             0.17606,            0.055369,            0.072574,            0.012458,           0.0079705,           0.0079705,           0.0079705
                  43,             0.06103,            0.037992,            0.011995,             0.72415,             0.38119,             0.40193,              0.1879,            0.055265,            0.072377,            0.012804,            0.007921,            0.007921,            0.007921
                  44,            0.060935,            0.037554,            0.011694,              0.7611,              0.3775,              0.3935,             0.19722,             0.05445,            0.072107,            0.012399,           0.0078715,           0.0078715,           0.0078715
                  45,            0.060639,             0.03757,            0.011709,             0.74201,             0.38736,             0.40677,             0.19738,            0.054698,            0.071096,            0.011595,            0.007822,            0.007822,            0.007822
                  46,            0.059968,            0.037034,            0.010437,             0.70678,             0.38084,             0.40594,             0.20146,            0.053921,            0.070608,            0.012426,           0.0077725,           0.0077725,           0.0077725
                  47,            0.059919,            0.037705,            0.011234,             0.72599,             0.40105,              0.4257,             0.20617,            0.053883,            0.071575,            0.012088,            0.007723,            0.007723,            0.007723
                  48,             0.06036,            0.037503,            0.010438,             0.72948,             0.40645,             0.43313,             0.21116,            0.053551,             0.07058,            0.012476,           0.0076735,           0.0076735,           0.0076735
                  49,            0.059875,            0.037139,            0.010933,             0.72229,             0.41051,             0.42311,             0.20576,            0.053622,             0.07142,            0.012285,            0.007624,            0.007624,            0.007624
                  50,            0.059322,            0.036724,            0.010719,             0.74266,             0.37688,             0.41291,             0.19795,            0.053635,            0.071108,            0.011448,           0.0075745,           0.0075745,           0.0075745
                  51,             0.05968,            0.037237,            0.010734,             0.68887,             0.40289,             0.42961,             0.21191,            0.053061,            0.070874,            0.011317,            0.007525,            0.007525,            0.007525
                  52,            0.059107,            0.036502,           0.0099861,             0.70875,             0.40138,             0.42447,             0.20593,            0.053389,            0.069889,            0.010762,           0.0074755,           0.0074755,           0.0074755
                  53,            0.058643,            0.037052,            0.010026,             0.71755,             0.39308,             0.40898,              0.2047,            0.053173,            0.069649,             0.01156,            0.007426,            0.007426,            0.007426
                  54,            0.058832,            0.036844,            0.010098,             0.71618,             0.42226,             0.43888,             0.21674,            0.052668,            0.069621,             0.01128,           0.0073765,           0.0073765,           0.0073765
                  55,            0.058789,             0.03653,           0.0092952,               0.702,             0.41198,             0.44212,              0.2197,            0.051911,            0.069672,            0.011134,            0.007327,            0.007327,            0.007327
                  56,            0.058798,            0.036051,           0.0094402,             0.72242,             0.41815,             0.44465,             0.21768,            0.052279,            0.068989,            0.010693,           0.0072775,           0.0072775,           0.0072775
                  57,            0.058768,            0.036608,           0.0097107,             0.73258,             0.41663,             0.44281,             0.23048,            0.052167,             0.06904,            0.011267,            0.007228,            0.007228,            0.007228
                  58,             0.05803,            0.035886,           0.0092301,             0.75455,             0.42536,             0.43867,              0.2248,            0.051902,            0.068657,            0.010897,           0.0071785,           0.0071785,           0.0071785
                  59,            0.057935,            0.035802,           0.0093912,             0.71938,             0.41734,             0.44501,             0.22802,             0.05184,            0.069776,             0.01063,            0.007129,            0.007129,            0.007129
                  60,             0.05757,            0.036219,           0.0091349,             0.66253,             0.42793,             0.45491,             0.23233,            0.051524,             0.06896,            0.010337,           0.0070795,           0.0070795,           0.0070795
                  61,            0.057617,            0.035981,            0.009228,             0.77553,             0.41663,             0.45204,             0.23608,            0.051709,            0.068938,            0.010168,             0.00703,             0.00703,             0.00703
                  62,            0.057419,            0.035942,           0.0091329,             0.75012,             0.42969,             0.46286,             0.23625,            0.051332,            0.069359,            0.010498,           0.0069805,           0.0069805,           0.0069805
                  63,            0.057296,            0.035592,           0.0088665,             0.66294,             0.43493,             0.46038,              0.2371,            0.051386,            0.068136,           0.0098499,            0.006931,            0.006931,            0.006931
                  64,            0.057426,            0.036585,           0.0088362,             0.76656,             0.42619,             0.45661,             0.23638,            0.050915,            0.068698,           0.0099332,           0.0068815,           0.0068815,           0.0068815
                  65,            0.057027,            0.035542,           0.0086243,             0.76542,             0.41347,             0.45873,             0.23545,            0.051042,            0.068489,            0.010102,            0.006832,            0.006832,            0.006832
                  66,            0.056949,             0.03556,           0.0085131,             0.67203,             0.41738,              0.4623,             0.23912,            0.050828,            0.068469,            0.010905,           0.0067825,           0.0067825,           0.0067825
                  67,            0.057901,            0.035544,           0.0087404,             0.75637,             0.41641,             0.45482,             0.23168,            0.050834,            0.068132,           0.0098185,            0.006733,            0.006733,            0.006733
                  68,            0.056935,            0.035442,           0.0084992,             0.69445,             0.40987,             0.45218,             0.23692,            0.050738,            0.067929,            0.010238,           0.0066835,           0.0066835,           0.0066835
                  69,            0.057141,            0.035515,           0.0085004,             0.70411,             0.42274,             0.46207,             0.23512,             0.05056,            0.068236,            0.010619,            0.006634,            0.006634,            0.006634
                  70,            0.056616,            0.035497,              0.0084,             0.66107,             0.43614,             0.46431,             0.23935,            0.050258,            0.067851,           0.0093525,           0.0065845,           0.0065845,           0.0065845
                  71,            0.056116,            0.034897,           0.0074758,             0.68537,             0.42751,             0.46468,             0.24337,             0.05027,            0.067446,            0.010032,            0.006535,            0.006535,            0.006535
                  72,             0.05557,            0.034989,           0.0076066,             0.61892,             0.44894,             0.47852,             0.24789,            0.049779,            0.067053,           0.0094155,           0.0064855,           0.0064855,           0.0064855
                  73,             0.05552,            0.035426,           0.0078219,             0.64344,              0.4522,             0.47513,             0.24621,            0.049941,            0.067364,           0.0093783,            0.006436,            0.006436,            0.006436
                  74,            0.055748,            0.034516,           0.0076799,             0.68183,             0.42865,             0.47001,             0.24777,            0.049757,            0.067314,           0.0090816,           0.0063865,           0.0063865,           0.0063865
                  75,            0.055458,            0.034633,           0.0074321,             0.68269,             0.43912,              0.4755,             0.24862,            0.049342,            0.066916,           0.0087611,            0.006337,            0.006337,            0.006337
                  76,            0.055899,             0.03461,           0.0076658,             0.72211,             0.43064,             0.48141,             0.25492,            0.049578,            0.067064,           0.0091344,           0.0062875,           0.0062875,           0.0062875
                  77,            0.055826,            0.035645,            0.007939,             0.69223,             0.44024,             0.47926,             0.25094,            0.049516,            0.067124,           0.0095226,            0.006238,            0.006238,            0.006238
                  78,            0.055193,            0.034631,           0.0074595,             0.71196,               0.433,             0.47845,             0.25078,            0.049256,            0.067121,           0.0094498,           0.0061885,           0.0061885,           0.0061885
                  79,             0.05525,             0.03453,            0.007171,             0.72736,             0.43598,             0.47944,             0.25005,            0.049044,            0.067226,           0.0095326,            0.006139,            0.006139,            0.006139
                  80,            0.055428,            0.034453,           0.0074144,             0.70793,             0.44184,             0.48105,             0.25431,             0.04944,            0.067346,           0.0096876,           0.0060895,           0.0060895,           0.0060895
                  81,            0.054434,             0.03432,           0.0068055,             0.64903,             0.46154,             0.48653,             0.25298,            0.049136,            0.066787,           0.0087125,             0.00604,             0.00604,             0.00604
                  82,            0.054638,            0.034382,           0.0067257,             0.69856,             0.44684,             0.49156,             0.26105,            0.048713,            0.066596,           0.0091846,           0.0059905,           0.0059905,           0.0059905
                  83,            0.054625,            0.034112,           0.0068057,             0.66823,              0.4442,             0.48901,              0.2619,            0.048722,             0.06653,           0.0087303,            0.005941,            0.005941,            0.005941
                  84,            0.054471,            0.033774,           0.0065445,             0.70129,             0.45127,             0.49032,             0.25947,            0.048529,            0.066173,           0.0088957,           0.0058915,           0.0058915,           0.0058915
