                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 1.4272,                 1.1334,                 1.1644,                 0.5472,                0.47702,                 0.5022,                0.30098,                 1.4491,                 1.1326,                 1.2449,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.4178,                 1.0978,                 1.1509,                0.56718,                0.46944,                0.49951,                0.29769,                  1.458,                 1.1066,                 1.2529,               0.007624,               0.007624,               0.007624
                     50,                 1.4171,                 1.1046,                  1.153,                0.64067,                0.47204,                0.50251,                 0.3049,                 1.4423,                  1.117,                 1.2413,              0.0075745,              0.0075745,              0.0075745
                     51,                  1.428,                  1.108,                 1.1623,                0.62882,                0.47031,                0.51696,                0.30953,                 1.4474,                 1.1076,                 1.2419,               0.007525,               0.007525,               0.007525
                     52,                 1.4059,                 1.0955,                 1.1534,                0.67555,                0.48278,                0.52072,                0.31181,                 1.4358,                 1.0825,                 1.2326,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.3924,                 1.0634,                 1.1392,                0.59104,                0.48749,                0.52793,                0.31876,                  1.434,                 1.0992,                  1.235,               0.007426,               0.007426,               0.007426
                     54,                 1.3994,                 1.0796,                 1.1438,                0.69907,                0.47174,                0.52426,                 0.3166,                  1.422,                 1.0797,                 1.2325,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.3801,                 1.0498,                 1.1405,                0.59951,                0.48599,                0.51917,                0.31793,                 1.4276,                 1.0952,                 1.2324,               0.007327,               0.007327,               0.007327
                     56,                 1.3912,                 1.0861,                 1.1455,                0.61127,                0.48475,                0.52394,                0.31876,                 1.4288,                 1.1001,                 1.2374,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.3794,                 1.0729,                 1.1371,                0.62637,                0.47796,                0.51903,                0.31338,                 1.4269,                 1.1048,                 1.2313,               0.007228,               0.007228,               0.007228
                     58,                 1.3928,                 1.0691,                 1.1415,                0.68775,                0.48337,                0.52909,                0.31961,                 1.4185,                 1.0851,                 1.2257,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.3687,                 1.0571,                 1.1385,                0.75903,                0.49031,                0.53382,                0.32267,                 1.4167,                 1.0596,                 1.2253,               0.007129,               0.007129,               0.007129
                     60,                 1.3704,                 1.0303,                 1.1237,                0.65955,                0.50905,                0.54141,                0.32633,                 1.4195,                 1.0617,                 1.2314,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.3488,                 1.0226,                 1.1185,                 0.5827,                0.49726,                0.53145,                0.32033,                 1.4089,                 1.0465,                 1.2265,                0.00703,                0.00703,                0.00703
                     62,                 1.3722,                 1.0367,                 1.1247,                0.70602,                0.48729,                0.54009,                0.32845,                  1.411,                 1.0445,                 1.2267,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.3704,                 1.0399,                 1.1359,                0.70585,                0.48311,                0.54542,                0.33074,                 1.4057,                 1.0368,                 1.2206,               0.006931,               0.006931,               0.006931
                     64,                 1.3526,                 1.0169,                  1.118,                0.67492,                0.49503,                0.53889,                0.33133,                 1.4034,                  1.039,                 1.2148,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.3574,                 1.0255,                 1.1279,                0.61489,                0.51053,                0.54864,                0.33424,                 1.3929,                 1.0393,                 1.2115,               0.006832,               0.006832,               0.006832
                     66,                 1.3576,                 1.0275,                 1.1294,                  0.721,                0.49619,                0.55082,                0.33268,                 1.4037,                 1.0423,                 1.2184,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.3585,                 1.0226,                 1.1185,                0.62213,                0.50721,                0.55489,                0.33825,                 1.3964,                 1.0237,                 1.2166,               0.006733,               0.006733,               0.006733
