               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.057649,            0.040833,           0.0083369,             0.65989,             0.50051,             0.51567,             0.29366,            0.051901,            0.061633,            0.010301,           0.0082675,           0.0082675,           0.0082675
                  37,             0.05783,            0.041591,           0.0081364,              0.5733,             0.51683,             0.51829,             0.29638,            0.051483,            0.061265,            0.011456,            0.008218,            0.008218,            0.008218
                  38,            0.057277,            0.042615,           0.0081935,             0.76754,              0.5018,             0.52609,             0.30242,            0.050664,            0.061681,           0.0097308,           0.0081685,           0.0081685,           0.0081685
                  39,            0.057729,            0.041564,           0.0076696,             0.60192,             0.50391,              0.5043,             0.29404,            0.051836,            0.061864,            0.011166,            0.008119,            0.008119,            0.008119
                  40,            0.057192,            0.041138,           0.0075221,             0.61796,              0.5116,             0.52846,             0.30517,            0.051079,            0.061573,             0.01015,           0.0080695,           0.0080695,           0.0080695
                  41,            0.057367,            0.041164,           0.0074876,             0.70115,             0.50416,              0.5311,              0.3054,            0.051206,            0.060498,           0.0094993,             0.00802,             0.00802,             0.00802
                  42,            0.056273,            0.041617,           0.0069611,                0.61,              0.5044,             0.52972,             0.31244,            0.049882,            0.060499,            0.009421,           0.0079705,           0.0079705,           0.0079705
                  43,            0.055454,            0.041236,           0.0066457,             0.61047,             0.53131,              0.5379,             0.31844,            0.049758,            0.060655,           0.0091985,            0.007921,            0.007921,            0.007921
                  44,            0.055656,            0.039614,           0.0066663,              0.6012,             0.51478,             0.53368,             0.30739,            0.050356,            0.060444,           0.0096126,           0.0078715,           0.0078715,           0.0078715
                  45,            0.055105,             0.04058,           0.0065269,             0.71626,             0.52295,             0.55577,             0.32128,            0.049709,            0.060333,             0.00975,            0.007822,            0.007822,            0.007822
                  46,            0.054623,            0.039947,           0.0061871,             0.66937,             0.52091,             0.54845,             0.32605,            0.049785,            0.060584,           0.0094677,           0.0077725,           0.0077725,           0.0077725
                  47,            0.054387,            0.040351,            0.006276,             0.61672,             0.52595,              0.5555,             0.32332,            0.049205,            0.059784,           0.0087791,            0.007723,            0.007723,            0.007723
                  48,            0.055137,            0.038781,           0.0065519,             0.56369,              0.5374,             0.54508,             0.31629,            0.048999,            0.059641,            0.008538,           0.0076735,           0.0076735,           0.0076735
                  49,            0.053569,            0.038683,           0.0061598,             0.62608,             0.50894,             0.54062,             0.31475,            0.049369,            0.060599,           0.0096866,            0.007624,            0.007624,            0.007624
                  50,            0.054096,            0.038644,           0.0064421,             0.61054,             0.54576,              0.5584,             0.32639,            0.049049,            0.059706,           0.0098783,           0.0075745,           0.0075745,           0.0075745
                  51,            0.054127,            0.039923,           0.0060414,             0.61877,             0.55196,             0.57254,             0.33295,            0.048436,             0.06002,            0.008063,            0.007525,            0.007525,            0.007525
                  52,            0.053107,            0.038972,           0.0057332,             0.56167,             0.54171,             0.54584,             0.32359,            0.049234,            0.060406,           0.0091575,           0.0074755,           0.0074755,           0.0074755
                  53,            0.053101,            0.038656,           0.0055669,             0.60215,             0.53581,             0.54874,             0.33011,            0.048707,            0.060509,           0.0081965,            0.007426,            0.007426,            0.007426
                  54,            0.053113,            0.037874,           0.0057818,              0.5868,             0.55286,             0.55637,             0.32477,            0.048577,            0.060853,           0.0081739,           0.0073765,           0.0073765,           0.0073765
                  55,            0.052503,            0.038887,           0.0055647,             0.58909,              0.5514,             0.56327,             0.33329,            0.047753,            0.059725,           0.0082814,            0.007327,            0.007327,            0.007327
                  56,            0.051871,            0.037846,           0.0053643,             0.61462,             0.52269,             0.55206,              0.3329,            0.048012,            0.060103,           0.0081063,           0.0072775,           0.0072775,           0.0072775
                  57,            0.052264,            0.038034,             0.00528,             0.60188,             0.55093,             0.55431,             0.33044,            0.047587,            0.059828,           0.0076877,            0.007228,            0.007228,            0.007228
                  58,            0.051669,            0.038202,           0.0053277,             0.59285,             0.55169,             0.56282,             0.33229,            0.048944,            0.060712,           0.0084137,           0.0071785,           0.0071785,           0.0071785
                  59,            0.052469,            0.036595,           0.0053868,             0.57286,             0.55989,             0.56419,             0.33626,            0.047781,            0.059865,           0.0077819,            0.007129,            0.007129,            0.007129
                  60,            0.050943,            0.036525,           0.0052779,             0.59226,             0.58374,             0.57753,             0.34341,            0.047278,            0.059734,           0.0075762,           0.0070795,           0.0070795,           0.0070795
                  61,            0.051101,            0.037988,           0.0051358,              0.6737,             0.53825,             0.57005,             0.34286,            0.047917,            0.060245,           0.0078222,             0.00703,             0.00703,             0.00703
