               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.063567,            0.029778,            0.071375,           0.0029057,            0.052282,           0.0030898,          0.00079114,            0.054038,            0.032618,            0.058599,             0.07009,           0.0033233,           0.0033233
                   1,            0.055479,            0.027464,            0.052983,           0.0043726,            0.043299,           0.0027812,          0.00081198,            0.055071,            0.043997,            0.057541,            0.040064,             0.00663,             0.00663
                   2,            0.052588,            0.027559,             0.04733,            0.013442,            0.049848,           0.0060654,           0.0019636,            0.053809,            0.053725,            0.061066,             0.01001,             0.00991,             0.00991
                   3,            0.049513,            0.028005,            0.038817,             0.17199,            0.052245,             0.01349,           0.0036262,            0.050009,            0.047788,            0.046231,             0.00988,             0.00988,             0.00988
                   4,            0.046503,            0.027866,             0.03169,             0.43799,             0.13717,            0.074099,            0.027773,            0.043939,            0.035781,            0.037383,             0.00988,             0.00988,             0.00988
                   5,            0.044529,            0.026214,            0.028229,             0.69551,             0.13258,            0.080063,            0.032375,            0.042182,            0.032709,            0.039602,             0.00984,             0.00984,             0.00984
                   6,            0.042863,            0.025286,            0.025649,             0.58697,            0.092675,            0.062158,            0.022075,            0.048168,            0.037918,            0.046357,              0.0098,              0.0098,              0.0098
                   7,            0.041487,            0.024007,            0.022119,             0.70825,             0.17662,             0.14815,            0.062202,            0.039409,            0.035155,            0.023902,             0.00976,             0.00976,             0.00976
                   8,            0.040147,            0.025118,            0.019707,             0.75092,             0.21489,             0.19198,            0.074765,            0.035661,              0.0312,            0.019875,             0.00972,             0.00972,             0.00972
                   9,            0.038484,            0.024723,            0.018412,              0.7808,              0.2325,             0.22685,             0.10102,             0.03427,            0.031395,            0.015876,             0.00968,             0.00968,             0.00968
                  10,            0.037143,            0.023917,            0.016801,              0.7814,             0.22308,             0.21799,            0.094202,            0.034341,            0.029691,            0.024539,             0.00964,             0.00964,             0.00964
