                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.45502,                 1.2105,                 1.2661,                0.56865,                0.43178,                0.46441,                0.26165,                0.45129,                 1.2259,                 1.3673,               0.008317,               0.008317,               0.008317
                     36,                0.46245,                 1.2405,                 1.2795,                0.63968,                0.44232,                0.46304,                0.25842,                0.45355,                 1.2032,                 1.3885,              0.0082675,              0.0082675,              0.0082675
                     37,                 0.4477,                 1.2287,                 1.2653,                0.56925,                0.43967,                0.47323,                0.26922,                0.44826,                 1.2196,                 1.3661,               0.008218,               0.008218,               0.008218
                     38,                0.43838,                 1.1861,                 1.2522,                0.64984,                 0.4585,                0.46718,                   0.26,                0.44554,                 1.2502,                 1.3652,              0.0081685,              0.0081685,              0.0081685
                     39,                0.45525,                  1.212,                 1.2713,                0.64132,                0.43014,                0.47223,                0.27074,                0.44902,                 1.2087,                 1.3673,               0.008119,               0.008119,               0.008119
                     40,                0.44786,                 1.2023,                 1.2607,                 0.6301,                 0.4335,                0.47005,                 0.2655,                0.43721,                 1.1852,                 1.3546,              0.0080695,              0.0080695,              0.0080695
                     41,                0.44924,                 1.1776,                 1.2567,                0.56946,                0.45776,                0.47892,                0.27475,                0.43672,                 1.1861,                 1.3484,                0.00802,                0.00802,                0.00802
                     42,                0.43718,                 1.1824,                 1.2465,                0.65092,                 0.4573,                0.48222,                0.27373,                0.43615,                 1.1949,                  1.343,              0.0079705,              0.0079705,              0.0079705
                     43,                0.43701,                 1.1495,                 1.2383,                0.58567,                 0.4562,                0.49033,                0.28355,                0.42809,                 1.1885,                 1.3327,               0.007921,               0.007921,               0.007921
                     44,                0.43661,                 1.1615,                 1.2406,                0.69182,                0.47987,                0.50966,                0.29448,                0.43102,                 1.1318,                 1.3301,              0.0078715,              0.0078715,              0.0078715
                     45,                0.43163,                 1.1586,                 1.2396,                 0.6677,                0.45156,                0.49592,                0.28651,                0.43446,                 1.1431,                  1.348,               0.007822,               0.007822,               0.007822
                     46,                 0.4475,                 1.1668,                  1.244,                0.57883,                0.48894,                 0.5012,                0.28849,                0.42846,                 1.1789,                 1.3289,              0.0077725,              0.0077725,              0.0077725
                     47,                0.42956,                  1.134,                 1.2294,                0.64157,                0.46709,                0.49789,                0.29098,                0.43046,                 1.1222,                 1.3296,               0.007723,               0.007723,               0.007723
                     48,                0.43735,                 1.1457,                  1.233,                0.62374,                 0.4817,                0.49962,                0.28802,                0.42612,                 1.1663,                 1.3323,              0.0076735,              0.0076735,              0.0076735
                     49,                0.42167,                 1.1092,                 1.2182,                0.58878,                0.47979,                0.50348,                  0.292,                0.42427,                 1.1055,                 1.3201,               0.007624,               0.007624,               0.007624
                     50,                0.42908,                 1.1149,                 1.2262,                0.74076,                0.47902,                0.51585,                0.30334,                0.42051,                 1.1356,                 1.3155,              0.0075745,              0.0075745,              0.0075745
                     51,                0.43491,                 1.1176,                 1.2294,                0.65122,                0.48515,                0.50776,                0.29283,                0.42852,                 1.1141,                 1.3304,               0.007525,               0.007525,               0.007525
                     52,                0.42461,                 1.1115,                 1.2255,                0.64417,                0.49416,                0.51214,                0.30173,                  0.418,                 1.0985,                 1.3166,              0.0074755,              0.0074755,              0.0074755
                     53,                 0.4129,                 1.0872,                 1.2075,                0.65299,                0.49647,                0.51903,                 0.2993,                0.42006,                 1.0959,                 1.3174,               0.007426,               0.007426,               0.007426
                     54,                0.41968,                 1.0999,                 1.2155,                0.57178,                0.47963,                0.51171,                0.30112,                0.42256,                 1.1067,                 1.3238,              0.0073765,              0.0073765,              0.0073765
                     55,                0.41528,                 1.0692,                 1.2095,                0.60436,                0.48988,                0.51742,                0.30504,                0.41975,                 1.1127,                 1.3212,               0.007327,               0.007327,               0.007327
                     56,                0.42075,                 1.1012,                 1.2189,                0.66427,                0.47026,                0.51036,                0.29699,                0.42028,                 1.1109,                 1.3184,              0.0072775,              0.0072775,              0.0072775
                     57,                0.41442,                 1.0854,                 1.2058,                0.57771,                0.49541,                0.51369,                0.29709,                0.42479,                 1.1069,                 1.3239,               0.007228,               0.007228,               0.007228
                     58,                 0.4245,                  1.082,                 1.2102,                0.58673,                0.49985,                0.52589,                0.31082,                0.41996,                 1.0925,                 1.3115,              0.0071785,              0.0071785,              0.0071785
                     59,                0.42053,                  1.072,                 1.2099,                0.72315,                0.49116,                0.52012,                0.30523,                0.42066,                 1.0976,                 1.3133,               0.007129,               0.007129,               0.007129
                     60,                0.40876,                 1.0543,                 1.1929,                0.65423,                  0.503,                0.52555,                0.30997,                0.41797,                  1.092,                 1.3098,              0.0070795,              0.0070795,              0.0070795
                     61,                0.39971,                 1.0447,                 1.1867,                0.67834,                 0.4877,                0.52986,                0.31133,                0.41734,                 1.0678,                  1.304,                0.00703,                0.00703,                0.00703
                     62,                0.40913,                 1.0552,                  1.197,                0.64244,                0.52438,                0.53352,                  0.316,                  0.414,                 1.0644,                 1.3021,              0.0069805,              0.0069805,              0.0069805
                     63,                0.41631,                 1.0525,                  1.204,                0.66165,                 0.4892,                0.52763,                0.31008,                0.41657,                 1.0673,                 1.2992,               0.006931,               0.006931,               0.006931
                     64,                0.40081,                 1.0364,                 1.1856,                0.63451,                0.52228,                0.53428,                0.31371,                0.41006,                 1.0559,                 1.2946,              0.0068815,              0.0068815,              0.0068815
                     65,                0.40691,                  1.041,                 1.1979,                0.60952,                0.50789,                0.53359,                0.31214,                0.41333,                 1.0635,                 1.3041,               0.006832,               0.006832,               0.006832
                     66,                0.41781,                  1.048,                 1.1992,                0.61055,                0.50287,                0.53907,                0.32172,                0.41084,                 1.0566,                 1.2959,              0.0067825,              0.0067825,              0.0067825
                     67,                0.40816,                 1.0401,                  1.189,                0.60129,                 0.4966,                0.52966,                0.31426,                0.40605,                 1.0446,                 1.2961,               0.006733,               0.006733,               0.006733
                     68,                0.40622,                 1.0106,                 1.1857,                0.59755,                0.51887,                0.53681,                0.31714,                0.40807,                 1.0463,                 1.2947,              0.0066835,              0.0066835,              0.0066835
                     69,                0.40142,                 1.0255,                 1.1835,                 0.5929,                 0.5031,                0.52787,                0.31309,                0.40284,                 1.0492,                 1.2911,               0.006634,               0.006634,               0.006634
                     70,                0.40313,                 1.0146,                 1.1781,                0.58489,                0.52901,                0.54071,                 0.3238,                0.40545,                 1.0388,                 1.2955,              0.0065845,              0.0065845,              0.0065845
                     71,                0.40828,                 1.0193,                 1.1828,                0.60086,                0.53462,                 0.5484,                0.32819,                0.40665,                 1.0406,                   1.29,               0.006535,               0.006535,               0.006535
                     72,                 0.3955,                0.99569,                  1.169,                0.64404,                0.53116,                0.54025,                0.32431,                0.40583,                 1.0458,                 1.2926,              0.0064855,              0.0064855,              0.0064855
                     73,                0.39848,                 1.0033,                 1.1831,                0.60637,                0.52162,                0.56118,                 0.3318,                0.40359,                 1.0315,                 1.2886,               0.006436,               0.006436,               0.006436
                     74,                0.40296,                 1.0005,                 1.1723,                0.66652,                 0.5244,                0.54726,                0.33148,                0.40661,                 1.0532,                 1.2944,              0.0063865,              0.0063865,              0.0063865
                     75,                0.39854,                0.99263,                 1.1746,                0.60869,                0.53291,                0.55332,                0.33222,                0.40337,                 1.0406,                 1.2829,               0.006337,               0.006337,               0.006337
                     76,                0.39657,                0.98998,                 1.1687,                0.62654,                0.51516,                0.55358,                0.33459,                0.39962,                 1.0512,                 1.2887,              0.0062875,              0.0062875,              0.0062875
                     77,                0.39403,                0.98817,                 1.1719,                0.75188,                0.53215,                0.55297,                0.33185,                0.39889,                 1.0302,                 1.2831,               0.006238,               0.006238,               0.006238
                     78,                0.39573,                0.99144,                 1.1776,                0.66612,                0.51445,                0.54853,                0.33303,                0.39823,                 1.0239,                 1.2825,              0.0061885,              0.0061885,              0.0061885
                     79,                0.38505,                 0.9705,                 1.1612,                0.67537,                 0.5323,                0.55556,                0.33571,                0.39774,                 1.0286,                 1.2763,               0.006139,               0.006139,               0.006139
                     80,                0.38478,                0.97758,                 1.1601,                0.61119,                0.53248,                0.55761,                0.33753,                0.39547,                 1.0209,                 1.2753,              0.0060895,              0.0060895,              0.0060895
                     81,                0.39558,                0.98486,                 1.1715,                0.60975,                0.52779,                0.54767,                0.33118,                 0.3978,                 1.0266,                 1.2799,                0.00604,                0.00604,                0.00604
                     82,                 0.3839,                 0.9561,                 1.1546,                0.65869,                0.52818,                0.54695,                0.32803,                0.39844,                 1.0276,                 1.2817,              0.0059905,              0.0059905,              0.0059905
                     83,                0.38567,                0.95298,                 1.1585,                0.66927,                 0.5309,                0.55136,                 0.3313,                0.40002,                 1.0068,                 1.2809,               0.005941,               0.005941,               0.005941
                     84,                0.38927,                0.97726,                 1.1582,                0.67536,                0.52149,                0.54958,                 0.3287,                0.39625,                 1.0208,                 1.2819,              0.0058915,              0.0058915,              0.0058915
                     85,                0.38405,                0.96803,                 1.1514,                0.68732,                0.54043,                0.55744,                0.33805,                0.39869,                 1.0018,                 1.2825,               0.005842,               0.005842,               0.005842
                     86,                0.37589,                0.95457,                 1.1449,                0.67336,                0.54099,                0.55617,                0.33817,                0.40071,                 1.0166,                 1.2806,              0.0057925,              0.0057925,              0.0057925
                     87,                0.37002,                0.92421,                 1.1407,                0.68923,                0.52794,                0.56448,                0.34351,                0.39748,                 1.0045,                 1.2766,               0.005743,               0.005743,               0.005743
                     88,                0.37885,                0.94428,                 1.1489,                0.60157,                0.54599,                0.56006,                0.34426,                0.39501,                 1.0084,                 1.2747,              0.0056935,              0.0056935,              0.0056935
                     89,                0.38411,                 0.9387,                 1.1459,                0.59881,                0.53746,                0.55367,                0.33564,                0.39537,                 1.0171,                 1.2741,               0.005644,               0.005644,               0.005644
                     90,                0.37243,                0.93685,                 1.1425,                0.60471,                 0.5397,                0.56143,                0.34157,                0.39425,                  1.006,                 1.2727,              0.0055945,              0.0055945,              0.0055945
                     91,                0.38279,                0.92571,                  1.147,                0.69966,                0.53037,                0.56061,                0.33864,                0.39474,                0.99798,                 1.2711,               0.005545,               0.005545,               0.005545
                     92,                0.37716,                0.92695,                 1.1444,                0.61894,                0.54789,                0.56869,                0.34266,                0.39381,                 1.0028,                 1.2689,              0.0054955,              0.0054955,              0.0054955
                     93,                0.37644,                0.92569,                  1.145,                0.68388,                0.54767,                0.56509,                0.34467,                0.39169,                 1.0062,                 1.2742,               0.005446,               0.005446,               0.005446
                     94,                0.37895,                0.92318,                 1.1482,                0.56681,                0.58734,                0.56509,                0.33813,                0.39463,                  1.007,                 1.2754,              0.0053965,              0.0053965,              0.0053965
                     95,                0.37365,                0.91057,                 1.1358,                0.60704,                0.55187,                0.56172,                0.34055,                0.39339,                0.99672,                   1.27,               0.005347,               0.005347,               0.005347
                     96,                0.37009,                0.91503,                  1.139,                0.67769,                0.54457,                0.56314,                0.34056,                0.39129,                0.98841,                 1.2688,              0.0052975,              0.0052975,              0.0052975
                     97,                0.37191,                0.90963,                 1.1412,                0.68375,                0.54338,                0.56508,                0.34482,                0.39026,                0.98621,                 1.2683,               0.005248,               0.005248,               0.005248
                     98,                0.36463,                 0.9058,                 1.1288,                0.67441,                0.54077,                 0.5644,                0.34375,                0.38976,                0.99401,                 1.2689,              0.0051985,              0.0051985,              0.0051985
                     99,                0.36934,                0.90776,                 1.1335,                0.69242,                0.55974,                0.56861,                0.34769,                  0.389,                0.98863,                 1.2669,               0.005149,               0.005149,               0.005149
                    100,                0.37546,                0.90939,                 1.1393,                0.60444,                 0.5558,                0.56026,                0.34078,                0.39297,                 0.9902,                 1.2712,              0.0050995,              0.0050995,              0.0050995
                    101,                0.36561,                0.89312,                 1.1277,                0.58355,                0.55844,                0.56013,                0.34362,                0.39189,                0.98884,                 1.2721,                0.00505,                0.00505,                0.00505
                    102,                0.37586,                0.91873,                 1.1367,                0.60478,                0.53968,                0.56269,                 0.3451,                0.38843,                0.99048,                 1.2667,              0.0050005,              0.0050005,              0.0050005
                    103,                0.36438,                0.90821,                 1.1281,                0.65922,                0.55272,                0.56352,                0.34514,                0.38922,                0.98893,                 1.2656,               0.004951,               0.004951,               0.004951
                    104,                0.36458,                0.89528,                 1.1238,                0.68854,                0.54734,                0.56776,                0.34743,                0.38848,                0.98961,                 1.2659,              0.0049015,              0.0049015,              0.0049015
                    105,                0.36899,                0.88381,                 1.1292,                0.61029,                0.55389,                0.56869,                 0.3473,                0.38671,                0.99147,                 1.2643,               0.004852,               0.004852,               0.004852
                    106,                0.35961,                0.88262,                 1.1242,                0.66614,                0.57682,                0.57075,                0.34731,                0.38533,                0.98789,                 1.2612,              0.0048025,              0.0048025,              0.0048025
                    107,                0.36407,                0.88137,                 1.1199,                0.67909,                0.55527,                0.57007,                0.34817,                0.38753,                0.98315,                 1.2651,               0.004753,               0.004753,               0.004753
                    108,                0.36869,                0.90014,                 1.1407,                0.67235,                0.56782,                0.56604,                0.34694,                0.38832,                0.98698,                 1.2655,              0.0047035,              0.0047035,              0.0047035
                    109,                0.36294,                0.88463,                 1.1287,                0.68764,                0.55642,                0.56771,                0.34949,                0.38729,                0.98432,                 1.2639,               0.004654,               0.004654,               0.004654
                    110,                 0.3629,                0.88616,                 1.1281,                0.69817,                0.54663,                0.56572,                 0.3491,                0.38641,                0.98796,                 1.2645,              0.0046045,              0.0046045,              0.0046045
                    111,                0.35966,                0.87217,                 1.1213,                0.67037,                0.55124,                0.57063,                0.35279,                  0.386,                0.98025,                 1.2628,               0.004555,               0.004555,               0.004555
                    112,                0.36505,                0.88505,                 1.1274,                 0.6917,                0.54784,                0.57631,                0.35509,                 0.3877,                0.97522,                 1.2659,              0.0045055,              0.0045055,              0.0045055
                    113,                0.35873,                0.86968,                  1.116,                 0.6091,                0.60264,                0.57995,                 0.3551,                0.38953,                0.97515,                 1.2685,               0.004456,               0.004456,               0.004456
                    114,                 0.3584,                0.85581,                   1.12,                0.68653,                 0.5534,                0.57617,                0.35498,                0.38729,                 0.9741,                 1.2657,              0.0044065,              0.0044065,              0.0044065
                    115,                0.35297,                0.85206,                 1.1091,                0.69085,                0.55108,                0.57711,                0.35555,                0.38766,                 0.9736,                 1.2651,               0.004357,               0.004357,               0.004357
                    116,                0.35325,                0.86734,                 1.1105,                0.63774,                0.58282,                0.58585,                0.35946,                0.38735,                0.97532,                 1.2647,              0.0043075,              0.0043075,              0.0043075
                    117,                 0.3584,                0.85013,                 1.1173,                0.61806,                0.58843,                0.58491,                0.35761,                0.38705,                0.97269,                 1.2659,               0.004258,               0.004258,               0.004258
                    118,                0.36042,                 0.8666,                  1.117,                0.67915,                0.56214,                0.58243,                0.35542,                0.38623,                0.97126,                 1.2647,              0.0042085,              0.0042085,              0.0042085
                    119,                0.35422,                0.84821,                 1.1139,                0.60074,                0.59211,                0.58888,                0.36007,                0.38667,                0.97499,                 1.2647,               0.004159,               0.004159,               0.004159
                    120,                0.35806,                0.87356,                 1.1194,                0.63957,                0.59508,                0.60033,                0.36689,                0.38665,                0.97016,                 1.2648,              0.0041095,              0.0041095,              0.0041095
                    121,                0.34894,                0.84476,                 1.1045,                0.62895,                0.59138,                0.59305,                0.36195,                0.38602,                0.96845,                 1.2656,                0.00406,                0.00406,                0.00406
                    122,                0.34534,                  0.837,                 1.1066,                0.61934,                0.56371,                0.58702,                0.35879,                 0.3858,                0.96779,                 1.2674,              0.0040105,              0.0040105,              0.0040105
                    123,                 0.3511,                0.84478,                  1.108,                0.63586,                0.58412,                0.59646,                0.36448,                 0.3862,                0.96399,                 1.2677,               0.003961,               0.003961,               0.003961
                    124,                0.35191,                 0.8554,                 1.1052,                0.62274,                0.56689,                0.59008,                0.35942,                0.38649,                0.96732,                  1.266,              0.0039115,              0.0039115,              0.0039115
                    125,                0.34683,                0.82772,                 1.0998,                0.63645,                0.59151,                0.59173,                0.36005,                0.38595,                0.97258,                 1.2669,               0.003862,               0.003862,               0.003862
                    126,                0.35141,                0.84029,                 1.1056,                0.59298,                0.60497,                 0.5909,                0.35927,                0.38575,                0.97615,                 1.2654,              0.0038125,              0.0038125,              0.0038125
                    127,                0.35522,                0.84266,                 1.1116,                0.58833,                0.61168,                0.59127,                0.35981,                0.38412,                0.96883,                 1.2644,               0.003763,               0.003763,               0.003763
                    128,                0.34959,                0.83404,                 1.0975,                0.63907,                0.58258,                0.59197,                0.35999,                0.38357,                0.97259,                 1.2635,              0.0037135,              0.0037135,              0.0037135
