               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10992,            0.072879,             0.06383,             0.34132,            0.045143,           0.0043069,          0.00092271,            0.096854,            0.091428,            0.057481,             0.00331,             0.00331,             0.07021
                   1,             0.10062,            0.070112,            0.053119,             0.61716,            0.090821,            0.010889,           0.0023488,            0.088977,            0.093786,            0.054944,           0.0066296,           0.0066296,             0.04033
                   2,             0.09649,              0.0692,            0.049811,             0.10028,            0.060376,             0.01814,           0.0045381,            0.092274,             0.17067,            0.056381,           0.0099478,           0.0099478,            0.010448
                   3,            0.090926,            0.070049,            0.045541,             0.34339,            0.088509,            0.051435,            0.014898,             0.08554,             0.11834,            0.045843,            0.009995,            0.009995,            0.009995
                   4,            0.086006,            0.069336,            0.038162,              0.6411,             0.18856,             0.10657,            0.036209,            0.074866,            0.095298,            0.035765,            0.009995,            0.009995,            0.009995
                   5,            0.083246,            0.067885,             0.03261,             0.77912,             0.18324,             0.18069,             0.06693,            0.072258,            0.091931,             0.03346,           0.0099911,           0.0099911,           0.0099911
                   6,            0.081186,             0.06425,            0.029377,             0.77327,              0.2076,             0.20513,            0.068251,            0.071054,            0.089882,            0.026277,           0.0099861,           0.0099861,           0.0099861
                   7,             0.07833,            0.062922,            0.026093,             0.75893,             0.22283,             0.19592,            0.074382,            0.071686,             0.08804,            0.024422,             0.00998,             0.00998,             0.00998
                   8,            0.077394,            0.062538,            0.023993,             0.77478,             0.24879,              0.2285,            0.085619,            0.068305,            0.082409,            0.026164,           0.0099728,           0.0099728,           0.0099728
                   9,            0.075928,            0.059851,            0.021896,             0.78804,             0.25452,             0.24428,             0.10114,            0.064943,            0.080961,            0.020181,           0.0099645,           0.0099645,           0.0099645
                  10,            0.074807,            0.058479,               0.021,             0.82035,             0.26012,             0.27934,             0.11611,            0.064568,            0.079888,            0.020104,           0.0099551,           0.0099551,           0.0099551
                  11,            0.073814,            0.059906,            0.020244,               0.846,             0.27899,             0.32756,             0.14041,            0.062033,            0.076349,            0.017939,           0.0099446,           0.0099446,           0.0099446
                  12,            0.072714,            0.056166,            0.018937,             0.82229,             0.25255,             0.30925,             0.14477,            0.062865,            0.080099,            0.025759,            0.009933,            0.009933,            0.009933
                  13,            0.070994,            0.056662,            0.017115,             0.85002,             0.27651,             0.34436,             0.16268,            0.058637,            0.076591,            0.018137,           0.0099203,           0.0099203,           0.0099203
                  14,            0.070125,            0.056522,            0.016969,             0.85398,             0.27421,              0.3273,             0.15999,            0.060687,            0.076333,            0.021466,           0.0099065,           0.0099065,           0.0099065
                  15,            0.070074,             0.05542,            0.015772,             0.56131,             0.38909,             0.34995,              0.1575,            0.058702,            0.073095,            0.018657,           0.0098916,           0.0098916,           0.0098916
                  16,            0.068281,            0.055138,            0.015302,             0.67178,             0.33452,             0.33955,             0.15602,              0.0581,            0.075738,            0.017309,           0.0098757,           0.0098757,           0.0098757
                  17,            0.067548,            0.054392,            0.014981,             0.71727,             0.34574,             0.37062,             0.16277,            0.058213,            0.072182,            0.014948,           0.0098586,           0.0098586,           0.0098586
                  18,             0.06735,            0.055632,            0.014116,             0.70381,             0.38009,             0.39278,             0.20013,            0.056094,            0.071182,            0.013823,           0.0098405,           0.0098405,           0.0098405
                  19,            0.066609,            0.054142,            0.013495,             0.72403,             0.35618,             0.39082,             0.19081,             0.05588,            0.071371,            0.017256,           0.0098213,           0.0098213,           0.0098213
                  20,            0.066431,            0.052783,            0.012948,             0.68477,             0.40179,             0.40963,             0.19443,            0.054794,            0.071063,            0.014211,           0.0098011,           0.0098011,           0.0098011
                  21,            0.065446,            0.051238,            0.012398,             0.70249,             0.38398,             0.40488,             0.19114,            0.055398,            0.072636,            0.014974,           0.0097798,           0.0097798,           0.0097798
                  22,            0.065189,            0.051879,            0.011857,             0.80744,             0.39516,             0.42691,             0.21379,            0.053796,            0.070169,             0.01246,           0.0097574,           0.0097574,           0.0097574
                  23,            0.064564,            0.053131,            0.011439,             0.73592,             0.40295,              0.4362,              0.2313,            0.053329,            0.068644,            0.012919,            0.009734,            0.009734,            0.009734
                  24,             0.06356,            0.051802,            0.011805,             0.72396,             0.39724,             0.42294,             0.21127,            0.053316,            0.069022,            0.013841,           0.0097095,           0.0097095,           0.0097095
                  25,            0.063419,            0.052409,             0.01086,             0.72887,             0.41158,             0.42308,             0.21256,            0.053088,            0.068159,            0.013263,            0.009684,            0.009684,            0.009684
                  26,            0.062928,            0.052558,            0.010684,             0.66846,             0.41972,             0.45421,              0.2338,            0.053116,            0.067977,            0.014388,           0.0096575,           0.0096575,           0.0096575
                  27,            0.062347,            0.049779,             0.01052,             0.73745,             0.40935,             0.44551,             0.23239,            0.053275,            0.068987,             0.01415,           0.0096299,           0.0096299,           0.0096299
                  28,            0.062198,            0.049516,            0.010806,             0.73783,             0.40453,             0.44186,             0.23049,            0.052558,            0.069075,            0.013578,           0.0096013,           0.0096013,           0.0096013
                  29,            0.061558,            0.049582,           0.0096928,             0.61609,              0.4509,             0.45138,             0.23938,            0.051678,            0.067142,            0.010539,           0.0095717,           0.0095717,           0.0095717
                  30,            0.062103,            0.050802,           0.0091423,             0.73145,              0.4299,               0.472,             0.25225,            0.051098,            0.067142,            0.011235,           0.0095411,           0.0095411,           0.0095411
                  31,            0.060723,            0.049296,           0.0094202,             0.69307,             0.43679,             0.46031,             0.24449,            0.051253,            0.067218,             0.01203,           0.0095095,           0.0095095,           0.0095095
                  32,              0.0608,            0.048883,            0.009401,             0.62984,             0.44155,             0.45961,             0.24067,            0.051221,            0.067672,            0.011059,           0.0094769,           0.0094769,           0.0094769
                  33,            0.061224,            0.050244,            0.008958,             0.59883,             0.41562,             0.43689,             0.23661,            0.051183,            0.067864,            0.013606,           0.0094434,           0.0094434,           0.0094434
                  34,            0.060407,            0.050004,           0.0091694,             0.56245,             0.42918,             0.46118,             0.25054,            0.050702,            0.066954,            0.011256,           0.0094088,           0.0094088,           0.0094088
                  35,            0.059969,            0.048401,           0.0085871,             0.66616,             0.43428,              0.4657,             0.25267,            0.051392,            0.068483,            0.014664,           0.0093733,           0.0093733,           0.0093733
                  36,            0.060144,            0.048953,           0.0087572,             0.61623,              0.4753,             0.49988,             0.26104,            0.050184,             0.06628,            0.010654,           0.0093369,           0.0093369,           0.0093369
                  37,            0.059676,             0.04892,           0.0075863,             0.63154,             0.47559,             0.51368,               0.278,            0.049973,            0.065872,            0.010395,           0.0092995,           0.0092995,           0.0092995
                  38,            0.059461,            0.047192,           0.0075893,             0.59376,             0.44726,             0.47633,             0.25758,            0.049823,            0.066443,            0.010407,           0.0092611,           0.0092611,           0.0092611
                  39,            0.058529,            0.046715,           0.0080397,             0.63634,             0.46782,             0.50287,             0.27187,            0.049144,            0.066443,           0.0097325,           0.0092219,           0.0092219,           0.0092219
                  40,            0.058766,            0.047208,           0.0076632,             0.69267,             0.44643,             0.49564,             0.27194,            0.049534,             0.06715,            0.010671,           0.0091817,           0.0091817,           0.0091817
                  41,            0.058299,            0.046675,           0.0074177,             0.63611,             0.46125,             0.51446,             0.28079,            0.048801,            0.065679,            0.011116,           0.0091406,           0.0091406,           0.0091406
                  42,            0.058715,            0.046342,           0.0068729,             0.63379,             0.45012,             0.49544,             0.27178,            0.049823,            0.066115,           0.0096915,           0.0090986,           0.0090986,           0.0090986
                  43,            0.057366,            0.046414,           0.0073299,             0.57735,             0.48191,             0.50259,             0.28061,            0.049192,            0.067348,             0.01142,           0.0090557,           0.0090557,           0.0090557
                  44,            0.057571,            0.046147,           0.0073112,             0.65827,             0.47884,             0.50699,              0.2767,            0.048776,              0.0664,           0.0094914,           0.0090119,           0.0090119,           0.0090119
                  45,             0.05751,            0.046137,           0.0072802,             0.61927,             0.47466,             0.50396,             0.27883,            0.048734,            0.067006,            0.010218,           0.0089673,           0.0089673,           0.0089673
                  46,            0.058342,            0.048583,           0.0074296,             0.61405,             0.47686,             0.50673,             0.28092,            0.048511,            0.066009,            0.010359,           0.0089218,           0.0089218,           0.0089218
                  47,            0.057501,            0.045586,           0.0071569,             0.71764,             0.44399,             0.50564,             0.28207,            0.048712,            0.067491,           0.0090378,           0.0088755,           0.0088755,           0.0088755
                  48,            0.056921,            0.046678,           0.0070918,             0.70065,             0.49086,             0.52161,             0.28876,             0.04843,            0.065207,            0.009116,           0.0088283,           0.0088283,           0.0088283
                  49,            0.056808,            0.044703,           0.0065663,             0.55825,             0.50696,             0.52099,             0.28971,            0.048234,            0.065556,            0.010108,           0.0087804,           0.0087804,           0.0087804
                  50,            0.055846,            0.045795,           0.0064581,             0.57134,             0.49323,             0.51926,             0.29247,            0.047646,            0.065124,            0.010533,           0.0087316,           0.0087316,           0.0087316
                  51,            0.056605,            0.045192,           0.0063292,             0.54747,             0.52901,             0.52531,             0.29908,            0.047767,            0.066128,            0.010221,            0.008682,            0.008682,            0.008682
                  52,            0.055889,            0.044995,           0.0060699,             0.60937,             0.49476,             0.52833,              0.2924,             0.04786,            0.065467,           0.0099772,           0.0086316,           0.0086316,           0.0086316
                  53,            0.056464,            0.044571,           0.0080781,             0.61054,             0.46643,             0.49992,             0.27186,            0.048822,            0.066472,            0.011251,           0.0085805,           0.0085805,           0.0085805
                  54,            0.057291,            0.046517,           0.0073981,             0.56596,             0.51182,             0.52729,              0.2983,            0.047857,            0.065321,           0.0094592,           0.0085286,           0.0085286,           0.0085286
                  55,            0.055471,            0.045587,           0.0064117,             0.58732,             0.52177,             0.53686,             0.30115,            0.047274,             0.06557,           0.0091071,           0.0084759,           0.0084759,           0.0084759
                  56,             0.05583,            0.044817,           0.0062472,             0.62771,             0.50829,             0.54029,             0.30648,            0.046934,            0.064475,            0.010118,           0.0084225,           0.0084225,           0.0084225
                  57,            0.056114,            0.043765,           0.0056211,             0.64381,             0.48911,             0.53042,             0.30407,            0.047403,            0.064256,           0.0092623,           0.0083684,           0.0083684,           0.0083684
                  58,             0.05523,            0.042113,           0.0059116,             0.63416,             0.50483,             0.54359,             0.30308,            0.046994,            0.063972,           0.0096723,           0.0083136,           0.0083136,           0.0083136
                  59,             0.05525,            0.044069,           0.0053702,             0.62392,             0.51297,             0.54105,             0.30652,            0.046676,             0.06479,           0.0080692,           0.0082581,           0.0082581,           0.0082581
                  60,            0.054439,             0.04257,           0.0055069,             0.66813,             0.49878,             0.54279,             0.30829,             0.04685,             0.06509,           0.0089932,           0.0082019,           0.0082019,           0.0082019
                  61,            0.054561,            0.043807,           0.0049331,             0.54899,             0.56554,             0.55374,             0.31974,            0.046406,             0.06494,           0.0091866,            0.008145,            0.008145,            0.008145
                  62,            0.054265,            0.041898,           0.0052951,             0.60869,             0.52269,             0.55103,             0.31777,            0.046326,            0.064704,           0.0080658,           0.0080875,           0.0080875,           0.0080875
                  63,            0.054511,            0.043786,           0.0054165,               0.605,              0.5255,             0.55434,             0.31698,             0.04638,            0.064762,           0.0092147,           0.0080294,           0.0080294,           0.0080294
                  64,            0.054323,            0.043509,           0.0050958,             0.60811,             0.51558,             0.54536,             0.31459,            0.046383,            0.065225,           0.0091811,           0.0079706,           0.0079706,           0.0079706
                  65,            0.053936,            0.042217,           0.0050704,             0.58673,             0.55608,             0.55746,             0.31858,            0.046326,            0.065537,           0.0091152,           0.0079112,           0.0079112,           0.0079112
                  66,            0.053548,            0.040761,           0.0051635,             0.67982,             0.49714,             0.56515,             0.32122,             0.04606,             0.06474,           0.0084371,           0.0078512,           0.0078512,           0.0078512
                  67,            0.054354,            0.042217,           0.0051908,             0.64716,             0.51926,             0.55917,             0.31989,            0.046133,            0.065342,           0.0091026,           0.0077907,           0.0077907,           0.0077907
                  68,            0.053841,            0.040784,           0.0056092,              0.6532,             0.50776,             0.55648,             0.31773,            0.046042,            0.064752,           0.0084385,           0.0077296,           0.0077296,           0.0077296
                  69,            0.053601,            0.041024,           0.0051094,             0.73363,             0.51628,             0.56627,             0.32615,            0.045566,             0.06484,           0.0080734,           0.0076679,           0.0076679,           0.0076679
                  70,            0.053805,            0.042226,             0.00471,             0.59473,             0.56858,              0.5785,             0.33322,            0.045652,             0.06419,           0.0082602,           0.0076057,           0.0076057,           0.0076057
                  71,            0.053597,            0.042532,           0.0043447,             0.58213,              0.5665,             0.56834,             0.33019,             0.04549,            0.064217,           0.0077147,            0.007543,            0.007543,            0.007543
                  72,            0.052671,            0.040605,           0.0044162,             0.59432,             0.56556,             0.57429,              0.3331,            0.045431,            0.065022,           0.0085211,           0.0074797,           0.0074797,           0.0074797
                  73,            0.052543,            0.041962,           0.0048522,             0.65308,             0.52529,             0.57007,              0.3318,            0.045541,            0.064376,            0.008563,            0.007416,            0.007416,            0.007416
                  74,            0.052416,            0.040854,           0.0049343,             0.69786,             0.53306,             0.57651,             0.33394,            0.045673,            0.065242,            0.008714,           0.0073518,           0.0073518,           0.0073518
                  75,            0.052636,            0.040633,           0.0042853,             0.73335,             0.52043,             0.57739,             0.33925,            0.045278,            0.064856,           0.0085095,           0.0072872,           0.0072872,           0.0072872
                  76,            0.052367,            0.039823,           0.0044794,             0.73342,             0.50554,             0.57127,             0.33608,            0.045285,             0.06487,           0.0082473,           0.0072221,           0.0072221,           0.0072221
                  77,             0.05192,            0.040457,           0.0039846,              0.6749,              0.5152,             0.57762,             0.33882,            0.045339,            0.065164,           0.0082844,           0.0071566,           0.0071566,           0.0071566
                  78,            0.052455,            0.039594,           0.0041205,             0.55235,             0.59451,             0.57845,             0.33893,            0.045168,            0.065541,           0.0086759,           0.0070906,           0.0070906,           0.0070906
                  79,              0.0516,            0.040172,           0.0040668,             0.61062,             0.55008,             0.56799,             0.33434,            0.045204,            0.065387,           0.0090878,           0.0070243,           0.0070243,           0.0070243
                  80,            0.051817,            0.039958,           0.0042255,             0.64729,             0.53475,             0.57846,             0.34144,            0.045092,            0.065333,           0.0081763,           0.0069576,           0.0069576,           0.0069576
                  81,            0.052335,            0.040547,           0.0038433,             0.59516,             0.57311,             0.57899,             0.34356,            0.044951,             0.06507,           0.0085412,           0.0068906,           0.0068906,           0.0068906
                  82,            0.051369,            0.039611,           0.0038361,             0.71887,             0.52887,             0.56627,             0.33672,            0.044999,            0.065535,            0.009328,           0.0068232,           0.0068232,           0.0068232
                  83,            0.051286,            0.039736,           0.0039145,             0.67115,             0.53912,             0.57837,             0.34391,             0.04497,             0.06519,           0.0079315,           0.0067555,           0.0067555,           0.0067555
                  84,            0.052131,            0.039473,           0.0039121,             0.67084,             0.53263,             0.57732,             0.34391,            0.044781,            0.064422,           0.0079498,           0.0066874,           0.0066874,           0.0066874
                  85,            0.050749,            0.038615,           0.0042048,             0.63366,             0.55356,             0.58237,             0.34503,            0.044765,            0.064825,           0.0080856,           0.0066191,           0.0066191,           0.0066191
                  86,            0.051248,            0.039658,           0.0037176,             0.75668,             0.52452,             0.57975,             0.34622,            0.044787,            0.065309,           0.0079346,           0.0065505,           0.0065505,           0.0065505
                  87,            0.050714,            0.038089,           0.0036988,             0.61895,             0.56855,             0.59039,             0.35096,            0.044744,              0.0658,           0.0080255,           0.0064816,           0.0064816,           0.0064816
                  88,            0.050872,            0.039273,           0.0038703,              0.5962,             0.58032,             0.58468,             0.34984,            0.044738,            0.065725,           0.0080644,           0.0064125,           0.0064125,           0.0064125
                  89,            0.050559,            0.039327,           0.0042709,             0.62047,             0.58476,             0.58525,             0.34447,            0.044336,            0.065191,            0.007031,           0.0063432,           0.0063432,           0.0063432
