               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.058321,            0.041286,             0.00878,             0.72949,             0.48189,             0.51602,             0.29828,            0.051463,            0.060707,            0.010233,           0.0082675,           0.0082675,           0.0082675
                  37,            0.058295,            0.041988,           0.0082554,             0.65208,                 0.5,             0.51007,              0.2899,            0.052102,            0.061902,            0.010952,            0.008218,            0.008218,            0.008218
                  38,            0.057805,            0.042905,           0.0082519,             0.66583,             0.50447,             0.51926,             0.30415,            0.051187,            0.062104,            0.010223,           0.0081685,           0.0081685,           0.0081685
                  39,            0.058131,            0.041821,           0.0077665,             0.64634,              0.4996,             0.52494,             0.30652,             0.05177,            0.061017,            0.010714,            0.008119,            0.008119,            0.008119
                  40,            0.057576,            0.041116,           0.0075676,              0.7596,             0.47706,             0.51479,             0.29524,            0.051632,            0.062076,            0.010685,           0.0080695,           0.0080695,           0.0080695
                  41,            0.057708,            0.041365,            0.007754,              0.7082,             0.49673,             0.52748,             0.30401,            0.051189,            0.060909,           0.0091197,             0.00802,             0.00802,             0.00802
                  42,            0.057169,            0.041959,           0.0071203,             0.78439,              0.5018,             0.53085,             0.30716,             0.05051,            0.060629,           0.0090052,           0.0079705,           0.0079705,           0.0079705
                  43,            0.056316,            0.041556,            0.006835,             0.69924,             0.50735,              0.5304,             0.31334,            0.050095,            0.060526,           0.0088121,            0.007921,            0.007921,            0.007921
                  44,            0.055715,            0.039832,           0.0069325,             0.67569,             0.50274,             0.53189,             0.30817,            0.050781,            0.061261,           0.0088734,           0.0078715,           0.0078715,           0.0078715
                  45,            0.055595,             0.04113,           0.0068113,             0.57402,             0.53068,             0.53462,             0.31122,            0.050479,            0.061136,            0.010372,            0.007822,            0.007822,            0.007822
                  46,            0.055416,             0.04039,           0.0065126,             0.61712,              0.5147,              0.5418,             0.31441,            0.049853,            0.060554,           0.0090764,           0.0077725,           0.0077725,           0.0077725
                  47,            0.054947,            0.040871,           0.0065949,             0.66068,             0.51823,             0.53351,             0.31383,            0.049581,            0.060579,           0.0090908,            0.007723,            0.007723,            0.007723
                  48,            0.055684,            0.039427,           0.0068724,              0.7043,             0.50571,             0.53959,             0.31686,            0.050193,            0.060354,           0.0086607,           0.0076735,           0.0076735,           0.0076735
                  49,            0.054471,            0.039202,           0.0069067,             0.61245,             0.51357,              0.5331,             0.31477,            0.049694,            0.060057,             0.00896,            0.007624,            0.007624,            0.007624
                  50,            0.054676,            0.038848,           0.0064952,             0.68282,             0.50525,             0.53292,             0.31164,            0.049651,            0.060841,           0.0084782,           0.0075745,           0.0075745,           0.0075745
                  51,            0.054752,            0.040228,           0.0060668,              0.6701,             0.54178,              0.5614,              0.3297,             0.04924,            0.060215,           0.0084179,            0.007525,            0.007525,            0.007525
                  52,            0.053403,            0.039215,           0.0060098,             0.58664,             0.51804,             0.53733,             0.32085,            0.049241,            0.060429,           0.0088104,           0.0074755,           0.0074755,           0.0074755
