                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.5242,                 1.2402,                 1.1988,                0.57342,                0.42453,                0.46004,                 0.2729,                    nan,                 1.2409,                 1.2934,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.5108,                 1.2194,                 1.1865,                0.60167,                0.44792,                0.49553,                0.28516,                    nan,                 1.1941,                 1.2645,               0.008218,               0.008218,               0.008218
                     38,                 1.4791,                 1.1764,                 1.1682,                0.62251,                0.43573,                0.48524,                0.28159,                    nan,                  1.191,                 1.2715,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.4893,                 1.2084,                 1.1897,                 0.5564,                0.46418,                 0.4742,                0.27966,                    nan,                 1.2211,                 1.2873,               0.008119,               0.008119,               0.008119
                     40,                 1.4799,                 1.1978,                 1.1799,                0.60786,                0.43897,                0.48553,                0.28421,                    nan,                 1.1976,                 1.2725,              0.0080695,              0.0080695,              0.0080695
                     41,                   1.49,                 1.1688,                 1.1764,                0.57754,                0.45112,                0.49333,                0.29138,                    nan,                 1.1875,                  1.259,                0.00802,                0.00802,                0.00802
                     42,                 1.4655,                 1.1704,                 1.1679,                0.54498,                0.46824,                0.47571,                0.28051,                    nan,                 1.1769,                 1.2716,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.4452,                 1.1396,                  1.162,                0.63754,                0.46147,                0.49141,                0.29232,                    nan,                 1.2227,                 1.2753,               0.007921,               0.007921,               0.007921
                     44,                 1.4607,                 1.1488,                 1.1632,                0.58364,                0.47713,                0.51657,                0.30607,                    nan,                 1.1243,                 1.2606,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.4534,                 1.1449,                 1.1596,                0.59715,                0.46019,                0.50161,                0.30309,                    nan,                 1.1297,                 1.2634,               0.007822,               0.007822,               0.007822
                     46,                 1.4511,                 1.1449,                 1.1608,                0.59391,                0.46688,                0.49784,                0.29361,                    nan,                 1.1556,                 1.2583,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.4345,                 1.1191,                 1.1509,                0.61204,                0.47169,                0.51873,                0.31297,                    nan,                 1.1254,                 1.2577,               0.007723,               0.007723,               0.007723
                     48,                 1.4313,                 1.1334,                 1.1551,                0.65424,                0.46742,                0.49847,                0.30034,                    nan,                 1.1166,                  1.246,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.4199,                 1.0973,                 1.1427,                0.58434,                0.48228,                0.51139,                0.29944,                    nan,                 1.1076,                  1.252,               0.007624,               0.007624,               0.007624
                     50,                 1.4281,                 1.1114,                 1.1473,                0.61345,                0.48281,                0.50024,                0.29678,                    nan,                 1.1106,                 1.2468,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.4325,                  1.109,                 1.1562,                0.59781,                0.47562,                0.51589,                0.30905,                    nan,                 1.1168,                  1.247,               0.007525,               0.007525,               0.007525
                     52,                 1.4126,                 1.0926,                 1.1474,                0.59992,                0.50195,                0.51793,                0.30906,                    nan,                 1.0911,                 1.2343,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.4025,                 1.0629,                 1.1334,                0.58303,                0.49807,                0.52289,                0.31108,                    nan,                  1.097,                   1.24,               0.007426,               0.007426,               0.007426
                     54,                 1.4071,                 1.0855,                 1.1359,                0.62164,                0.48087,                0.52633,                0.31457,                    nan,                 1.1134,                 1.2367,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.3929,                 1.0557,                 1.1367,                0.63012,                0.49176,                0.52862,                0.31854,                    nan,                 1.1086,                 1.2347,               0.007327,               0.007327,               0.007327
                     56,                 1.3917,                 1.0938,                 1.1382,                 0.6149,                0.49497,                0.53619,                0.32546,                    nan,                  1.093,                  1.236,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.3849,                 1.0699,                 1.1317,                0.61065,                0.48432,                 0.5179,                0.31352,                    nan,                 1.0776,                 1.2332,               0.007228,               0.007228,               0.007228
                     58,                 1.3973,                 1.0642,                 1.1328,                0.58984,                0.51064,                0.54188,                0.32333,                    nan,                 1.0693,                 1.2248,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.3741,                  1.053,                 1.1312,                0.62375,                0.48894,                0.53611,                0.31795,                    nan,                 1.0741,                  1.227,               0.007129,               0.007129,               0.007129
                     60,                 1.3783,                 1.0316,                 1.1153,                 0.7167,                0.49525,                0.54622,                0.33106,                    nan,                 1.0597,                  1.225,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.3547,                 1.0222,                 1.1119,                0.69725,                0.50402,                0.54974,                0.33186,                    nan,                 1.0533,                 1.2245,                0.00703,                0.00703,                0.00703
                     62,                 1.3828,                  1.031,                  1.118,                0.67885,                0.50484,                 0.5443,                0.32937,                    nan,                 1.0494,                 1.2279,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.3779,                 1.0449,                 1.1271,                0.68771,                0.51612,                0.55182,                0.33411,                    nan,                  1.054,                 1.2268,               0.006931,               0.006931,               0.006931
                     64,                 1.3614,                 1.0187,                 1.1126,                0.67682,                0.49948,                0.53968,                0.32751,                    nan,                 1.0547,                 1.2181,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.3606,                 1.0257,                 1.1188,                0.60035,                  0.522,                0.54653,                0.32728,                    nan,                 1.0267,                 1.2076,               0.006832,               0.006832,               0.006832
                     66,                 1.3657,                 1.0301,                 1.1219,                0.61577,                0.50585,                 0.5389,                0.33175,                    nan,                 1.0524,                 1.2165,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.3631,                 1.0178,                 1.1106,                0.63072,                0.49453,                0.54166,                0.33405,                    nan,                 1.0291,                   1.21,               0.006733,               0.006733,               0.006733
                     68,                 1.3537,                0.99949,                  1.111,                0.68259,                0.51382,                0.55422,                0.33615,                    nan,                 1.0444,                 1.2093,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.3441,                0.99427,                 1.1046,                0.62073,                 0.5166,                0.54841,                0.33107,                    nan,                 1.0302,                 1.2127,               0.006634,               0.006634,               0.006634
                     70,                 1.3533,                0.99292,                 1.1018,                0.58681,                0.52218,                0.54328,                0.33479,                    nan,                 1.0462,                 1.2143,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.3282,                0.99281,                 1.1031,                0.69547,                0.52332,                 0.5617,                0.34399,                    nan,                 1.0233,                 1.2085,               0.006535,               0.006535,               0.006535
                     72,                 1.3256,                 0.9773,                 1.0956,                0.68092,                0.51201,                0.55758,                0.34296,                    nan,                 1.0395,                  1.207,              0.0064855,              0.0064855,              0.0064855
