                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4047,                0.87658,                 1.2673,                0.67305,                0.61055,                0.69095,                0.44411,                  1.302,                0.82917,                 1.3171,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.3475,                0.81795,                 1.2293,                0.67057,                0.64532,                0.67323,                0.40456,                 1.4964,                0.95669,                 1.4005,               0.008317,               0.008317,               0.008317
                     36,                 1.3517,                0.82012,                 1.2389,                0.95209,                0.61182,                0.76156,                0.49632,                 1.2809,                0.77474,                 1.3094,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.3531,                0.81174,                 1.2336,                0.65594,                0.71859,                0.73844,                0.46847,                 1.2942,                0.79594,                 1.2906,               0.008218,               0.008218,               0.008218
                     38,                 1.3248,                0.79013,                 1.2156,                0.94933,                0.64725,                0.76793,                0.48571,                 1.2038,                0.75326,                 1.2661,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.3269,                0.79549,                 1.2178,                0.95909,                0.62322,                0.74673,                0.46678,                 1.2887,                0.76574,                 1.3069,               0.008119,               0.008119,               0.008119
                     40,                 1.3065,                0.79171,                 1.2241,                0.81053,                0.73304,                0.79814,                0.50526,                  1.245,                0.76764,                 1.2879,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.2998,                0.77094,                 1.2113,                0.65909,                0.75688,                0.75752,                0.47099,                 1.3387,                0.75225,                 1.3149,                0.00802,                0.00802,                0.00802
                     42,                  1.314,                0.78416,                 1.2312,                0.95184,                0.64982,                0.75968,                0.48556,                 1.2544,                0.75077,                 1.2826,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.3032,                0.78742,                 1.2176,                0.78714,                 0.7715,                0.79963,                0.49356,                 1.2236,                0.72527,                 1.2768,               0.007921,               0.007921,               0.007921
                     44,                 1.2744,                0.75342,                 1.1956,                0.74378,                0.74077,                0.80173,                0.51049,                 1.3079,                 0.7526,                 1.3261,              0.0078715,              0.0078715,              0.0078715
