                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.509,                 1.2228,                 1.1751,                0.56621,                0.47154,                0.48332,                0.28673,                 1.4897,                 1.2145,                 1.2469,               0.008317,               0.008317,               0.008317
                     36,                 1.4967,                 1.1913,                 1.1613,                0.57992,                0.45207,                0.47626,                0.26849,                 1.5115,                 1.2494,                 1.2443,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.4771,                 1.1867,                 1.1751,                0.62805,                0.45772,                0.47353,                0.27783,                 1.4968,                 1.2167,                  1.239,               0.008218,               0.008218,               0.008218
                     38,                 1.4796,                 1.1645,                 1.1527,                0.62165,                0.47043,                0.48045,                0.28301,                 1.5034,                  1.207,                 1.2486,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.4717,                 1.1911,                 1.1524,                0.57583,                0.48191,                0.49494,                0.29051,                 1.4834,                 1.1946,                 1.2317,               0.008119,               0.008119,               0.008119
                     40,                 1.4717,                 1.1604,                 1.1528,                0.57207,                 0.4629,                0.47877,                0.28575,                 1.4825,                 1.1902,                 1.2388,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.4616,                 1.1549,                 1.1508,                0.66717,                 0.4609,                0.49504,                 0.2966,                 1.4744,                 1.1837,                 1.2316,                0.00802,                0.00802,                0.00802
                     42,                 1.4436,                 1.1303,                 1.1414,                0.70531,                0.45753,                0.50432,                0.30253,                  1.477,                 1.1776,                 1.2266,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.4565,                 1.1178,                 1.1408,                0.65722,                0.48855,                0.51286,                0.30477,                 1.4681,                  1.167,                 1.2166,               0.007921,               0.007921,               0.007921
                     44,                 1.4401,                 1.1259,                 1.1386,                0.57508,                0.48585,                0.49943,                0.29622,                 1.4615,                 1.1445,                 1.2154,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.4242,                 1.1186,                 1.1353,                 0.6457,                0.45624,                0.48705,                0.29382,                 1.4645,                 1.1915,                 1.2212,               0.007822,               0.007822,               0.007822
                     46,                  1.434,                 1.1035,                  1.133,                0.58562,                0.49443,                0.51502,                0.30545,                 1.4485,                 1.1437,                 1.2165,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.4213,                 1.0883,                 1.1296,                0.55922,                0.48442,                0.51106,                0.30207,                 1.4395,                 1.1641,                 1.2073,               0.007723,               0.007723,               0.007723
                     48,                 1.4094,                 1.0845,                 1.1206,                0.57759,                0.50306,                0.51873,                0.31256,                 1.4307,                 1.1353,                    1.2,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.4159,                 1.0758,                 1.1141,                0.59167,                0.48644,                0.51841,                0.31315,                 1.4282,                 1.1613,                 1.1964,               0.007624,               0.007624,               0.007624
                     50,                 1.3958,                 1.0705,                 1.1268,                0.64671,                0.48217,                0.50306,                0.30458,                 1.4366,                 1.1752,                 1.2057,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.3842,                 1.0647,                 1.1193,                0.60267,                0.48393,                0.51596,                0.31136,                 1.4415,                  1.146,                 1.2088,               0.007525,               0.007525,               0.007525
                     52,                 1.4086,                  1.068,                 1.1173,                0.54957,                0.50526,                 0.5163,                0.31447,                 1.4312,                 1.1305,                 1.1989,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.3757,                   1.04,                 1.1104,                0.60166,                0.50661,                0.52686,                 0.3166,                  1.414,                 1.1026,                 1.1916,               0.007426,               0.007426,               0.007426
                     54,                 1.3918,                 1.0456,                 1.1051,                0.73871,                 0.4868,                0.51448,                0.30783,                 1.4301,                 1.0967,                 1.2029,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.3841,                 1.0442,                 1.1115,                0.57062,                0.52854,                0.53052,                0.32086,                 1.4203,                 1.0903,                 1.1977,               0.007327,               0.007327,               0.007327
                     56,                 1.3702,                 1.0312,                 1.0993,                 0.6834,                0.51356,                0.53797,                 0.3247,                 1.4144,                  1.074,                 1.1915,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.3704,                 1.0351,                 1.1029,                0.66926,                0.49005,                0.52667,                0.32315,                 1.4154,                 1.0798,                 1.1894,               0.007228,               0.007228,               0.007228
                     58,                 1.3814,                 1.0483,                 1.1116,                0.65143,                0.49507,                0.53358,                0.32079,                 1.4104,                 1.0783,                  1.186,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.3721,                 1.0293,                 1.0909,                0.68509,                0.51241,                0.53008,                0.31796,                 1.4057,                 1.0869,                 1.1818,               0.007129,               0.007129,               0.007129
                     60,                 1.3514,                 1.0123,                 1.0973,                0.65775,                0.48657,                0.53666,                0.32821,                 1.4031,                 1.0918,                 1.1813,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.3581,                 1.0086,                 1.0945,                0.70157,                0.50895,                0.53621,                0.32716,                 1.3971,                 1.0759,                 1.1796,                0.00703,                0.00703,                0.00703
                     62,                 1.3565,                 1.0356,                 1.0969,                0.58182,                 0.5057,                 0.5293,                 0.3249,                    1.4,                 1.0844,                 1.1833,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.3502,                0.99838,                 1.0909,                0.69043,                0.50133,                0.53787,                0.33023,                  1.406,                  1.089,                 1.1875,               0.006931,               0.006931,               0.006931
                     64,                  1.379,                 1.0276,                 1.0986,                0.61972,                0.51108,                0.54536,                0.33081,                 1.3886,                 1.0395,                 1.1759,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.3384,                0.97614,                 1.0822,                0.68097,                0.50316,                0.53508,                0.32532,                 1.3908,                 1.0696,                 1.1779,               0.006832,               0.006832,               0.006832
                     66,                 1.3309,                0.98764,                 1.0881,                 0.6812,                0.51772,                0.53871,                0.32951,                 1.3893,                 1.0607,                 1.1785,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.3272,                0.96044,                 1.0841,                0.60814,                0.52353,                0.53617,                0.33171,                 1.3787,                 1.0556,                 1.1735,               0.006733,               0.006733,               0.006733
                     68,                 1.3577,                 1.0042,                 1.0918,                0.68728,                0.52769,                0.55532,                0.33801,                 1.3828,                 1.0526,                 1.1727,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.3331,                0.98948,                 1.0804,                0.70398,                0.51473,                0.55147,                0.33853,                 1.3937,                 1.0674,                 1.1806,               0.006634,               0.006634,               0.006634
                     70,                 1.3306,                 0.9964,                 1.0862,                0.66764,                0.52847,                0.55341,                0.34091,                 1.3787,                 1.0445,                 1.1727,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.3235,                0.97697,                 1.0814,                0.69759,                0.51139,                 0.5438,                0.33099,                  1.387,                 1.0709,                  1.174,               0.006535,               0.006535,               0.006535
                     72,                 1.3176,                0.96134,                 1.0732,                0.70388,                0.52367,                 0.5524,                0.33946,                 1.3777,                 1.0508,                 1.1637,              0.0064855,              0.0064855,              0.0064855
                     73,                  1.316,                0.95978,                 1.0736,                0.69548,                0.52239,                0.55328,                0.33877,                 1.3759,                 1.0371,                 1.1636,               0.006436,               0.006436,               0.006436
                     74,                  1.307,                0.94861,                 1.0733,                0.68564,                0.52748,                0.54398,                0.33025,                 1.3888,                 1.0635,                 1.1746,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.3041,                0.95823,                 1.0682,                0.68232,                0.52722,                0.55002,                0.33671,                  1.375,                 1.0487,                 1.1607,               0.006337,               0.006337,               0.006337
                     76,                 1.2979,                 0.9533,                 1.0716,                 0.6782,                0.53534,                0.55833,                0.34091,                 1.3729,                 1.0428,                  1.163,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.3002,                0.95048,                 1.0671,                0.69833,                0.53304,                0.55748,                0.33867,                 1.3753,                 1.0389,                 1.1618,               0.006238,               0.006238,               0.006238
                     78,                 1.3096,                0.94309,                 1.0675,                0.62596,                0.52553,                 0.5593,                0.34183,                 1.3672,                  1.041,                 1.1611,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2881,                0.94481,                 1.0656,                0.69773,                0.53517,                 0.5688,                0.34872,                 1.3657,                 1.0438,                 1.1614,               0.006139,               0.006139,               0.006139
                     80,                 1.2895,                0.91543,                 1.0614,                0.71859,                0.53613,                0.56422,                0.34937,                 1.3704,                 1.0449,                 1.1678,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.3008,                0.93814,                 1.0644,                 0.7413,                0.51572,                0.55895,                0.34019,                 1.3618,                 1.0522,                 1.1604,                0.00604,                0.00604,                0.00604
                     82,                 1.2975,                0.94248,                 1.0669,                0.67687,                0.53462,                0.55608,                0.34358,                 1.3634,                  1.045,                 1.1595,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.2841,                0.92546,                 1.0582,                0.58953,                0.53848,                0.55178,                0.33858,                 1.3736,                 1.0433,                 1.1636,               0.005941,               0.005941,               0.005941
                     84,                 1.2986,                0.93443,                 1.0686,                0.71158,                0.53399,                0.56354,                0.34769,                 1.3615,                  1.025,                 1.1578,              0.0058915,              0.0058915,              0.0058915
                     85,                   1.28,                0.91786,                 1.0552,                0.70081,                0.54176,                0.57002,                0.35282,                 1.3578,                 1.0309,                 1.1561,               0.005842,               0.005842,               0.005842
                     86,                 1.2912,                 0.9346,                 1.0585,                 0.7194,                 0.5269,                 0.5691,                0.35284,                 1.3552,                 1.0239,                 1.1548,              0.0057925,              0.0057925,              0.0057925
                     87,                  1.251,                 0.9021,                 1.0513,                0.71408,                0.53903,                 0.5653,                0.35232,                 1.3509,                 1.0236,                 1.1481,               0.005743,               0.005743,               0.005743
                     88,                 1.2665,                0.90784,                 1.0554,                0.64993,                0.55327,                0.57192,                0.35448,                 1.3545,                 1.0095,                 1.1512,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2619,                0.90849,                 1.0545,                0.70626,                0.55475,                0.57558,                0.35776,                 1.3548,                 1.0128,                 1.1518,               0.005644,               0.005644,               0.005644
                     90,                 1.2518,                 0.8944,                 1.0565,                 0.7171,                0.53653,                0.56892,                0.35241,                 1.3537,                  1.023,                 1.1525,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.2647,                0.91325,                 1.0467,                0.65932,                0.53292,                0.56547,                 0.3501,                 1.3515,                 1.0215,                 1.1507,               0.005545,               0.005545,               0.005545
                     92,                 1.2679,                0.90861,                 1.0524,                0.71561,                0.53381,                0.56642,                0.35141,                 1.3527,                 1.0196,                 1.1525,              0.0054955,              0.0054955,              0.0054955
