               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.062488,            0.038617,            0.012382,             0.77853,             0.34493,             0.38248,             0.18443,            0.056441,            0.074542,            0.013715,           0.0082675,           0.0082675,           0.0082675
                  37,            0.062264,             0.03734,            0.012253,             0.79696,             0.36309,              0.3959,             0.19113,            0.055178,            0.074224,            0.012786,            0.008218,            0.008218,            0.008218
                  38,             0.06151,             0.03798,            0.011811,             0.75757,             0.34432,             0.36128,             0.18043,            0.056193,            0.076212,            0.015487,           0.0081685,           0.0081685,           0.0081685
                  39,            0.061561,            0.038986,            0.012217,             0.78606,             0.36212,             0.39293,             0.18539,            0.054678,            0.073167,            0.011904,            0.008119,            0.008119,            0.008119
                  40,            0.062011,            0.037782,            0.012454,             0.74646,             0.36501,             0.39067,             0.18996,            0.055054,            0.073587,            0.012088,           0.0080695,           0.0080695,           0.0080695
                  41,            0.061313,            0.037631,            0.011712,             0.73076,             0.37844,             0.39345,             0.18771,            0.055357,              0.0725,             0.01114,             0.00802,             0.00802,             0.00802
                  42,             0.06083,            0.038133,            0.011434,             0.66527,             0.36535,              0.3842,             0.18241,            0.055165,            0.073059,            0.012075,           0.0079705,           0.0079705,           0.0079705
                  43,            0.060777,            0.036887,             0.01137,             0.67154,             0.38504,               0.398,             0.19258,            0.054624,            0.073079,            0.011861,            0.007921,            0.007921,            0.007921
                  44,            0.060444,            0.037446,            0.011248,             0.71089,             0.36491,             0.37839,             0.18846,            0.054744,            0.072886,             0.01217,           0.0078715,           0.0078715,           0.0078715
                  45,             0.05996,            0.036585,            0.010646,              0.7422,              0.3922,             0.40987,             0.20176,            0.053962,             0.07203,            0.011069,            0.007822,            0.007822,            0.007822
                  46,            0.060301,            0.036458,            0.010315,             0.66932,              0.3952,             0.41193,             0.20134,            0.053939,            0.072717,             0.01134,           0.0077725,           0.0077725,           0.0077725
                  47,            0.059509,            0.036827,            0.010418,             0.70447,             0.40525,              0.4153,             0.20845,            0.053166,            0.071372,            0.011529,            0.007723,            0.007723,            0.007723
                  48,            0.059472,            0.036637,           0.0097412,             0.73589,             0.38971,             0.41015,             0.20494,            0.053118,            0.071389,            0.010265,           0.0076735,           0.0076735,           0.0076735
                  49,            0.059698,            0.036204,            0.010557,             0.71421,             0.39177,             0.41463,             0.20638,             0.05321,            0.071338,            0.012729,            0.007624,            0.007624,            0.007624
                  50,            0.060007,            0.036429,            0.010448,             0.74197,             0.40567,             0.42997,             0.21379,            0.052776,            0.071287,             0.01105,           0.0075745,           0.0075745,           0.0075745
                  51,            0.059163,            0.036033,           0.0095003,             0.77439,              0.4042,             0.43223,             0.21571,            0.052559,            0.070567,            0.010594,            0.007525,            0.007525,            0.007525
                  52,            0.058583,             0.03616,           0.0093415,              0.7805,             0.39548,             0.43388,             0.21018,            0.052945,            0.070988,            0.011243,           0.0074755,           0.0074755,           0.0074755
                  53,            0.058649,            0.036095,           0.0094252,             0.70596,             0.42065,             0.43353,             0.22135,            0.052166,            0.069888,            0.011152,            0.007426,            0.007426,            0.007426
                  54,            0.059039,            0.035846,           0.0097126,             0.73436,             0.41481,               0.435,             0.21802,            0.051916,            0.070218,            0.011661,           0.0073765,           0.0073765,           0.0073765
                  55,            0.058357,            0.036118,           0.0091476,             0.76716,             0.41085,             0.44048,             0.22468,            0.052085,             0.07018,            0.010774,            0.007327,            0.007327,            0.007327
                  56,            0.058414,            0.035604,            0.009556,              0.7206,             0.41468,             0.43891,             0.21461,            0.051291,            0.069789,           0.0098572,           0.0072775,           0.0072775,           0.0072775
                  57,            0.057782,            0.036202,           0.0089224,             0.75195,             0.41972,             0.45146,             0.23148,            0.051108,            0.069784,           0.0098681,            0.007228,            0.007228,            0.007228
                  58,             0.05874,            0.035533,           0.0089491,             0.60035,              0.4262,             0.44104,              0.2184,            0.051393,            0.069997,           0.0099915,           0.0071785,           0.0071785,           0.0071785
                  59,            0.057781,            0.036404,           0.0091632,             0.82056,             0.39858,             0.44161,             0.22672,            0.051147,             0.06924,           0.0097471,            0.007129,            0.007129,            0.007129
                  60,            0.057544,            0.035318,           0.0088609,             0.72149,             0.41034,             0.44773,             0.22963,            0.051663,            0.070762,            0.010723,           0.0070795,           0.0070795,           0.0070795
                  61,            0.057875,             0.03543,           0.0087123,             0.73595,             0.41097,             0.44074,             0.22522,            0.051857,            0.070086,           0.0096857,             0.00703,             0.00703,             0.00703
                  62,            0.057531,            0.035125,            0.008395,             0.69268,              0.4337,              0.4665,              0.2414,            0.050671,             0.07012,           0.0099483,           0.0069805,           0.0069805,           0.0069805
                  63,            0.057606,            0.035832,           0.0086314,             0.67804,             0.43593,             0.46766,             0.24268,            0.050787,            0.069208,           0.0096094,            0.006931,            0.006931,            0.006931
                  64,            0.056673,            0.036399,           0.0081005,             0.70785,             0.43086,             0.46249,             0.23832,            0.050781,            0.069186,            0.010066,           0.0068815,           0.0068815,           0.0068815
                  65,            0.057043,            0.035099,             0.00853,             0.66068,             0.43365,              0.4564,             0.23325,            0.050514,            0.069592,           0.0099043,            0.006832,            0.006832,            0.006832
                  66,             0.05679,            0.035258,           0.0081917,              0.6888,             0.42957,             0.46209,             0.23925,             0.05019,            0.068488,           0.0088844,           0.0067825,           0.0067825,           0.0067825
                  67,            0.056661,            0.035308,           0.0083602,             0.69483,             0.43544,             0.46514,             0.23595,            0.050463,            0.069049,            0.009868,            0.006733,            0.006733,            0.006733
                  68,            0.056699,            0.034795,            0.008249,             0.61643,             0.42925,             0.46582,             0.24121,            0.050108,            0.069367,           0.0097755,           0.0066835,           0.0066835,           0.0066835
                  69,            0.056816,            0.034782,            0.007871,             0.59498,             0.43851,             0.45979,             0.23744,            0.050355,            0.069329,           0.0090671,            0.006634,            0.006634,            0.006634
                  70,            0.056617,            0.034815,           0.0081279,             0.67812,             0.43686,             0.46887,             0.24219,            0.050114,            0.068326,           0.0089096,           0.0065845,           0.0065845,           0.0065845
                  71,            0.055957,            0.034533,           0.0077762,             0.53111,               0.448,             0.47403,             0.24602,            0.049669,            0.068363,           0.0094756,            0.006535,            0.006535,            0.006535
                  72,             0.05553,            0.034332,           0.0076371,             0.71662,             0.43284,             0.47929,              0.2522,             0.04937,            0.068913,           0.0089537,           0.0064855,           0.0064855,           0.0064855
                  73,            0.055372,            0.034712,           0.0077344,               0.711,             0.44089,             0.47577,             0.24547,            0.049696,            0.068681,            0.009613,            0.006436,            0.006436,            0.006436
                  74,             0.05608,            0.034329,           0.0075697,             0.68555,             0.44944,             0.47891,             0.25123,            0.049586,            0.068232,           0.0091359,           0.0063865,           0.0063865,           0.0063865
                  75,            0.055345,            0.034889,           0.0070028,             0.73949,             0.43984,              0.4843,             0.25109,            0.049214,            0.067913,           0.0088688,            0.006337,            0.006337,            0.006337
                  76,            0.055149,            0.034256,           0.0072222,             0.74457,             0.44669,             0.48936,             0.25438,            0.049622,            0.067841,           0.0088601,           0.0062875,           0.0062875,           0.0062875
                  77,            0.054977,            0.035954,           0.0074869,             0.71039,             0.44453,             0.48476,             0.25034,            0.049393,             0.06792,           0.0091662,            0.006238,            0.006238,            0.006238
                  78,             0.05527,            0.034421,           0.0072233,             0.73572,             0.44492,             0.48567,              0.2521,            0.048983,            0.067982,           0.0089283,           0.0061885,           0.0061885,           0.0061885
                  79,            0.054673,            0.034479,           0.0070067,             0.71778,             0.44428,             0.48615,             0.25477,            0.049047,            0.067795,           0.0088495,            0.006139,            0.006139,            0.006139
                  80,            0.055231,            0.033772,           0.0073028,             0.71409,             0.44184,             0.48399,             0.25325,            0.048961,            0.068014,           0.0092113,           0.0060895,           0.0060895,           0.0060895
                  81,            0.054353,            0.034302,           0.0068357,             0.62372,             0.46192,             0.49268,             0.25817,            0.048686,            0.067855,           0.0085323,             0.00604,             0.00604,             0.00604
                  82,            0.054122,            0.034533,           0.0066373,             0.71798,             0.44264,              0.4904,             0.26077,            0.049148,             0.06768,           0.0091768,           0.0059905,           0.0059905,           0.0059905
                  83,            0.055058,            0.033971,           0.0071398,             0.79832,             0.44783,             0.49818,             0.26204,            0.048443,            0.067056,           0.0089532,            0.005941,            0.005941,            0.005941
                  84,            0.053611,            0.034004,            0.006594,             0.71103,              0.4531,             0.50584,             0.26348,            0.048785,            0.067794,           0.0087639,           0.0058915,           0.0058915,           0.0058915
                  85,            0.054642,            0.034014,           0.0067668,             0.74668,             0.45284,             0.50703,             0.26892,            0.048384,             0.06695,           0.0085185,            0.005842,            0.005842,            0.005842
                  86,            0.053543,            0.033735,           0.0063888,             0.70704,             0.46807,             0.50964,              0.2692,            0.048367,            0.066932,            0.008893,           0.0057925,           0.0057925,           0.0057925
                  87,            0.053289,            0.033536,           0.0062686,             0.73444,             0.45266,             0.49479,             0.26326,            0.048181,            0.066984,           0.0087099,            0.005743,            0.005743,            0.005743
                  88,            0.053578,            0.033321,           0.0063289,             0.67059,             0.46313,             0.49786,             0.26364,            0.048066,             0.06708,           0.0086518,           0.0056935,           0.0056935,           0.0056935
                  89,             0.05392,            0.033593,           0.0061059,             0.68275,               0.465,             0.49959,             0.26902,            0.048003,            0.067078,           0.0084598,            0.005644,            0.005644,            0.005644
                  90,            0.053948,             0.03414,            0.006551,             0.73271,             0.45297,             0.49873,             0.27125,            0.047921,            0.067053,           0.0084567,           0.0055945,           0.0055945,           0.0055945
                  91,            0.053922,            0.033533,           0.0062995,             0.71209,             0.47085,             0.50708,             0.26996,            0.047657,            0.066715,           0.0083823,            0.005545,            0.005545,            0.005545
                  92,            0.053567,            0.033383,           0.0058139,             0.74585,             0.45087,             0.50307,             0.26802,            0.047738,            0.067029,           0.0085943,           0.0054955,           0.0054955,           0.0054955
                  93,            0.053223,            0.033281,           0.0061237,             0.72112,             0.46525,             0.51139,             0.27636,            0.047618,            0.067452,           0.0085387,            0.005446,            0.005446,            0.005446
                  94,            0.053577,            0.033557,           0.0058461,             0.71733,             0.45685,             0.50837,             0.27162,            0.047725,            0.066856,           0.0084783,           0.0053965,           0.0053965,           0.0053965
                  95,             0.05322,            0.034106,            0.006118,             0.65207,             0.48221,             0.50367,             0.27337,             0.04767,             0.06685,            0.008799,            0.005347,            0.005347,            0.005347
                  96,            0.053357,            0.033206,           0.0060258,             0.65939,             0.46822,             0.50438,             0.27107,            0.047564,            0.067063,           0.0088562,           0.0052975,           0.0052975,           0.0052975
                  97,            0.052557,             0.03307,           0.0058559,             0.69389,             0.46421,              0.5056,             0.27202,             0.04754,            0.066728,           0.0086687,            0.005248,            0.005248,            0.005248
                  98,            0.053015,            0.032871,           0.0056066,             0.69594,             0.47036,             0.50474,             0.27334,            0.047612,            0.066708,           0.0088069,           0.0051985,           0.0051985,           0.0051985
                  99,            0.052435,            0.033045,           0.0057656,             0.71757,             0.46241,             0.50761,             0.27621,            0.047491,            0.066476,           0.0086194,            0.005149,            0.005149,            0.005149
