                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.2602,                0.89209,                 1.0638,                 1.4876,                 1.0432,                  1.035,                0.65816,                0.51056,                0.53973,                 0.3386,                 1.3454,                0.99848,                 1.1894,                 1.4722,                  1.174,                 1.1663,               0.005149,               0.005149,               0.005149
                    101,                 1.2485,                0.89211,                 1.0636,                 1.4694,                 1.0329,                 1.0332,                 0.6763,                0.50672,                0.54479,                0.33839,                 1.3476,                 1.0017,                 1.1882,                 1.4728,                 1.1708,                 1.1633,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.2578,                0.91169,                 1.0681,                 1.4884,                 1.0773,                 1.0359,                0.69374,                 0.5133,                0.55515,                0.34392,                  1.348,                 1.0002,                 1.1883,                 1.4759,                 1.1893,                 1.1633,                0.00505,                0.00505,                0.00505
                    103,                   1.27,                0.91128,                 1.0607,                 1.5029,                  1.081,                 1.0286,                0.66013,                0.51906,                0.55473,                0.34472,                 1.3454,                 0.9995,                 1.1858,                 1.4691,                 1.2051,                 1.1611,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2493,                0.87824,                 1.0607,                 1.4823,                 1.0312,                 1.0285,                0.66834,                0.52062,                0.54975,                0.34335,                 1.3442,                0.99166,                 1.1854,                 1.4694,                 1.2037,                 1.1624,               0.004951,               0.004951,               0.004951
                    105,                 1.2396,                0.87193,                 1.0616,                 1.4773,                  1.028,                 1.0329,                0.66954,                0.50735,                0.54799,                0.34267,                 1.3446,                 1.0016,                 1.1845,                 1.4727,                 1.2199,                 1.1624,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.2282,                0.87457,                  1.058,                 1.4502,                 1.0177,                   1.03,                0.66766,                0.50716,                0.54583,                0.34051,                 1.3443,                0.99605,                 1.1851,                 1.4733,                 1.1939,                  1.163,               0.004852,               0.004852,               0.004852
                    107,                 1.2348,                0.87757,                 1.0602,                 1.4631,                 1.0348,                 1.0315,                0.67922,                0.50967,                0.54601,                 0.3436,                 1.3407,                0.99484,                 1.1813,                 1.4714,                 1.1763,                 1.1617,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2462,                0.88837,                 1.0654,                 1.4773,                 1.0497,                 1.0375,                0.66099,                0.52258,                0.54703,                0.34373,                 1.3414,                0.98501,                 1.1801,                 1.4711,                  1.153,                 1.1593,               0.004753,               0.004753,               0.004753
                    109,                 1.2309,                 0.8749,                 1.0576,                 1.4638,                 1.0375,                 1.0284,                0.64591,                0.52857,                0.54693,                 0.3434,                 1.3359,                0.98771,                 1.1772,                 1.4648,                 1.1623,                 1.1549,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2334,                0.85735,                  1.051,                 1.4636,                0.99508,                 1.0226,                0.67629,                0.51188,                0.54346,                0.33971,                 1.3354,                0.98665,                 1.1765,                 1.4689,                 1.1691,                 1.1578,               0.004654,               0.004654,               0.004654
                    111,                 1.2136,                0.86431,                 1.0612,                 1.4426,                 1.0238,                 1.0356,                0.68274,                0.52052,                0.54768,                0.34315,                 1.3328,                0.99041,                 1.1769,                 1.4637,                 1.1841,                 1.1557,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2207,                0.85057,                 1.0455,                  1.449,                0.99181,                 1.0196,                0.70751,                0.51699,                 0.5525,                0.34405,                  1.337,                0.99195,                 1.1788,                 1.4681,                  1.182,                 1.1581,               0.004555,               0.004555,               0.004555
                    113,                 1.2176,                0.85935,                 1.0476,                  1.455,                 1.0203,                 1.0225,                0.70438,                0.52456,                0.55918,                 0.3474,                 1.3392,                 0.9885,                 1.1774,                 1.4709,                 1.1847,                 1.1567,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.2103,                0.85022,                 1.0489,                 1.4381,                 1.0031,                 1.0268,                0.70421,                0.52373,                0.55683,                0.34811,                 1.3367,                0.98112,                 1.1785,                 1.4644,                 1.1701,                 1.1564,               0.004456,               0.004456,               0.004456
                    115,                 1.2187,                 0.8464,                 1.0501,                 1.4571,                0.99786,                 1.0253,                0.66216,                0.53278,                0.55377,                0.34532,                 1.3384,                0.98152,                 1.1794,                 1.4681,                 1.1774,                  1.157,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.2115,                 0.8585,                 1.0467,                 1.4516,                 1.0239,                 1.0205,                0.68361,                0.52474,                0.55342,                0.34278,                 1.3393,                0.98153,                 1.1807,                 1.4689,                 1.1711,                  1.157,               0.004357,               0.004357,               0.004357
                    117,                 1.2055,                0.83993,                 1.0474,                 1.4355,                0.98567,                 1.0223,                0.69147,                0.52004,                0.55282,                0.34142,                   1.34,                0.98679,                 1.1813,                 1.4686,                 1.1711,                 1.1566,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2161,                0.85293,                  1.051,                 1.4487,                 1.0056,                 1.0243,                0.69779,                0.53072,                0.55457,                0.34265,                 1.3385,                0.98094,                 1.1819,                 1.4656,                  1.165,                 1.1543,               0.004258,               0.004258,               0.004258
                    119,                 1.2001,                0.84762,                 1.0494,                 1.4342,                 1.0103,                  1.026,                0.70486,                0.52942,                0.55811,                0.34568,                 1.3346,                0.98651,                 1.1807,                  1.466,                 1.1629,                 1.1549,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.1969,                0.83592,                 1.0365,                 1.4367,                0.98969,                 1.0133,                0.59617,                0.53317,                0.55971,                 0.3484,                 1.3346,                 0.9818,                 1.1803,                 1.4682,                 1.1572,                 1.1593,               0.004159,               0.004159,               0.004159
                    121,                 1.1909,                0.83486,                 1.0433,                 1.4225,                0.99879,                 1.0192,                0.68704,                0.51782,                  0.563,                0.35294,                 1.3356,                0.97931,                 1.1811,                 1.4666,                 1.1592,                 1.1574,              0.0041095,              0.0041095,              0.0041095
                    122,                   1.19,                 0.8504,                 1.0409,                 1.4236,                0.99822,                  1.019,                0.68512,                0.51438,                0.56263,                0.35348,                 1.3384,                0.97973,                 1.1827,                 1.4674,                 1.1691,                 1.1577,                0.00406,                0.00406,                0.00406
                    123,                 1.2125,                0.84498,                 1.0452,                 1.4476,                0.98942,                 1.0194,                0.57333,                 0.5786,                0.56779,                0.35248,                   1.34,                0.98175,                 1.1839,                 1.4714,                 1.1751,                 1.1581,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.2057,                 0.8354,                 1.0453,                 1.4545,                0.99252,                  1.018,                0.62905,                0.56325,                0.57777,                0.35498,                 1.3384,                0.98033,                 1.1829,                 1.4677,                 1.1811,                 1.1564,               0.003961,               0.003961,               0.003961
                    125,                 1.1795,                 0.8289,                 1.0344,                 1.4201,                0.97363,                 1.0115,                0.68439,                0.54011,                0.57662,                0.35523,                 1.3378,                0.97972,                 1.1815,                  1.468,                 1.1918,                 1.1555,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.2036,                0.83501,                 1.0458,                 1.4289,                0.97596,                 1.0233,                0.71148,                0.53047,                0.58058,                0.35796,                 1.3373,                0.97855,                 1.1812,                 1.4688,                 1.1888,                 1.1568,               0.003862,               0.003862,               0.003862
                    127,                 1.1867,                0.82856,                 1.0333,                 1.4149,                0.97533,                 1.0112,                0.68254,                0.54292,                0.58856,                0.36039,                 1.3366,                0.97688,                 1.1804,                 1.4671,                 1.1838,                 1.1554,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1878,                 0.8484,                 1.0419,                 1.4184,                 0.9757,                  1.015,                0.69417,                0.56571,                0.59357,                0.36442,                 1.3379,                0.97708,                 1.1802,                 1.4661,                 1.1819,                 1.1561,               0.003763,               0.003763,               0.003763
                    129,                 1.1714,                0.81002,                 1.0359,                 1.4079,                0.95951,                 1.0152,                0.69265,                 0.5641,                0.59273,                0.36239,                 1.3386,                 0.9767,                 1.1808,                 1.4676,                 1.1778,                 1.1555,               0.003763,               0.003763,               0.003763
                    130,                 1.1878,                0.82414,                 1.0347,                 1.4177,                0.96455,                 1.0111,                0.69019,                0.57115,                0.59644,                0.36394,                 1.3374,                0.97698,                 1.1795,                 1.4678,                 1.1757,                 1.1552,               0.003664,               0.003664,               0.003664
                    131,                 1.1807,                0.82138,                 1.0363,                 1.4248,                0.97562,                 1.0154,                0.69772,                0.56491,                0.59518,                0.36376,                 1.3343,                0.97342,                 1.1781,                 1.4648,                 1.1732,                 1.1541,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.1817,                0.81462,                 1.0344,                 1.4099,                0.95781,                 1.0154,                0.67375,                0.57188,                0.59372,                0.36103,                 1.3332,                0.97384,                 1.1781,                 1.4622,                 1.1724,                 1.1534,               0.003565,               0.003565,               0.003565
                    133,                 1.1712,                 0.7986,                 1.0274,                 1.4068,                0.93137,                 1.0059,                0.67453,                0.57361,                0.59577,                0.36213,                 1.3313,                0.96931,                 1.1777,                 1.4623,                 1.1617,                 1.1541,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1725,                0.80406,                 1.0327,                 1.4094,                0.94765,                 1.0105,                0.70113,                0.53855,                0.59456,                0.36219,                 1.3314,                0.97302,                 1.1785,                 1.4622,                 1.1629,                 1.1548,               0.003466,               0.003466,               0.003466
                    135,                 1.1629,                0.81306,                 1.0363,                  1.403,                0.96503,                 1.0158,                0.68159,                0.57708,                0.60447,                0.36428,                 1.3298,                 0.9705,                 1.1779,                 1.4591,                 1.1522,                 1.1538,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1555,                0.80168,                 1.0346,                 1.3892,                0.95193,                 1.0139,                 0.6851,                0.57834,                0.60757,                0.36682,                 1.3308,                0.97121,                 1.1784,                 1.4623,                 1.1538,                  1.156,               0.003367,               0.003367,               0.003367
                    137,                  1.171,                0.80865,                 1.0316,                 1.4124,                0.94726,                 1.0079,                0.66775,                0.58485,                0.60621,                0.36874,                 1.3316,                0.97236,                 1.1787,                 1.4636,                 1.1611,                 1.1558,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1623,                0.80157,                 1.0277,                 1.4005,                0.94281,                  1.007,                0.68064,                0.58241,                0.60809,                0.36981,                 1.3294,                0.97023,                 1.1782,                 1.4628,                 1.1591,                 1.1568,               0.003268,               0.003268,               0.003268
                    139,                 1.1754,                0.80462,                 1.0364,                 1.4108,                0.95213,                 1.0126,                0.65818,                0.59321,                0.60844,                0.37085,                 1.3303,                0.96852,                 1.1788,                 1.4634,                 1.1542,                 1.1567,              0.0032185,              0.0032185,              0.0032185
                    140,                  1.179,                0.81652,                 1.0388,                 1.4227,                0.96545,                 1.0178,                0.65304,                0.59315,                0.60966,                0.37066,                 1.3308,                0.96608,                 1.1789,                 1.4632,                 1.1479,                 1.1574,               0.003169,               0.003169,               0.003169
                    141,                 1.1641,                0.81169,                 1.0301,                 1.3944,                0.95325,                 1.0084,                0.65895,                 0.5948,                 0.6081,                0.37063,                 1.3302,                0.96614,                 1.1783,                 1.4618,                 1.1484,                 1.1558,              0.0031195,              0.0031195,              0.0031195
                    142,                  1.158,                0.79373,                  1.029,                 1.3998,                0.94331,                 1.0109,                0.65738,                0.59583,                0.60815,                0.37122,                 1.3295,                0.96704,                 1.1776,                 1.4606,                 1.1444,                 1.1551,                0.00307,                0.00307,                0.00307
                    143,                 1.1551,                0.79122,                  1.027,                 1.3866,                0.93041,                 1.0119,                0.64928,                0.59973,                0.61141,                0.37244,                 1.3287,                0.96622,                 1.1776,                   1.46,                 1.1397,                 1.1544,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.1487,                0.78944,                 1.0207,                 1.3811,                0.92824,                 1.0021,                 0.6263,                0.61252,                0.61719,                0.37529,                 1.3279,                0.96639,                 1.1769,                 1.4606,                 1.1405,                 1.1545,               0.002971,               0.002971,               0.002971
                    145,                 1.1464,                0.77806,                 1.0185,                  1.378,                0.90852,                0.99823,                0.62738,                0.62382,                  0.612,                 0.3735,                 1.3281,                0.96601,                  1.177,                   1.46,                 1.1431,                  1.154,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1489,                0.78274,                 1.0172,                 1.3901,                 0.9188,                0.99594,                0.61097,                0.61837,                0.61093,                0.37234,                 1.3288,                0.96453,                 1.1779,                 1.4597,                 1.1409,                 1.1535,               0.002872,               0.002872,               0.002872
                    147,                 1.1497,                0.80047,                 1.0278,                 1.3807,                0.93981,                   1.01,                0.63259,                0.60947,                0.60873,                0.37265,                 1.3287,                0.96474,                 1.1776,                 1.4587,                 1.1458,                 1.1532,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.1584,                0.79336,                 1.0244,                 1.3986,                0.93872,                 1.0038,                0.65499,                0.58983,                0.61432,                0.37412,                 1.3293,                0.96413,                 1.1777,                 1.4583,                 1.1489,                 1.1531,               0.002773,               0.002773,               0.002773
                    149,                 1.1495,                0.79305,                 1.0309,                 1.3914,                0.94576,                  1.011,                0.68097,                 0.5808,                0.61706,                0.37332,                 1.3297,                0.96321,                 1.1785,                 1.4583,                 1.1486,                 1.1529,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.1499,                0.78085,                 1.0195,                 1.3953,                0.91507,                0.99968,                0.69168,                0.58141,                0.61655,                0.37241,                 1.3305,                0.96336,                 1.1788,                 1.4596,                  1.147,                 1.1534,               0.002674,               0.002674,               0.002674
                    151,                 1.1427,                 0.7637,                 1.0121,                 1.3707,                0.88438,                0.99201,                0.69878,                 0.5752,                0.61621,                0.37127,                 1.3319,                0.96222,                 1.1798,                 1.4593,                 1.1435,                 1.1531,              0.0026245,              0.0026245,              0.0026245
                    152,                  1.148,                 0.7752,                 1.0227,                  1.385,                0.90632,                 1.0001,                0.67333,                0.59121,                0.61729,                0.37035,                 1.3316,                0.96216,                 1.1796,                 1.4593,                 1.1457,                 1.1527,               0.002575,               0.002575,               0.002575
                    153,                 1.1364,                0.77623,                 1.0171,                 1.3834,                0.90615,                0.99624,                  0.675,                0.58862,                0.61707,                0.37026,                 1.3323,                0.96273,                 1.1801,                 1.4606,                 1.1489,                 1.1538,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.1262,                0.77058,                 1.0156,                 1.3613,                0.90799,                0.99558,                0.66599,                 0.5921,                0.61194,                0.37017,                 1.3321,                0.96284,                 1.1798,                 1.4599,                 1.1508,                 1.1537,               0.002476,               0.002476,               0.002476
                    155,                 1.1316,                0.77045,                 1.0159,                 1.3681,                0.91722,                0.99849,                0.65391,                0.59426,                0.61112,                0.36861,                 1.3317,                0.96324,                 1.1795,                 1.4605,                  1.154,                 1.1546,              0.0024265,              0.0024265,              0.0024265
                    156,                 1.1366,                0.76491,                 1.0143,                 1.3674,                0.89362,                0.99628,                0.65293,                0.59459,                0.60909,                0.36762,                 1.3317,                0.96289,                 1.1797,                  1.461,                 1.1533,                 1.1551,               0.002377,               0.002377,               0.002377
                    157,                 1.1222,                0.76518,                 1.0113,                 1.3597,                0.90152,                 0.9924,                0.66228,                0.59082,                0.60687,                0.36686,                 1.3318,                0.96267,                 1.1795,                 1.4619,                 1.1534,                 1.1559,              0.0023275,              0.0023275,              0.0023275
                    158,                   1.12,                0.75807,                 1.0117,                  1.347,                0.88177,                0.99413,                0.66843,                0.59087,                0.60584,                0.36602,                  1.332,                0.96244,                 1.1794,                 1.4613,                 1.1543,                 1.1556,               0.002278,               0.002278,               0.002278
                    159,                 1.1408,                0.77564,                 1.0152,                 1.3779,                  0.902,                0.99484,                0.67004,                0.58992,                0.60639,                0.36662,                 1.3327,                0.96302,                 1.1798,                 1.4614,                 1.1565,                 1.1552,              0.0022285,              0.0022285,              0.0022285
                    160,                  1.133,                0.76083,                 1.0107,                 1.3689,                  0.886,                0.98945,                0.66221,                0.59224,                0.60634,                0.36691,                 1.3319,                0.96293,                 1.1793,                 1.4596,                 1.1593,                 1.1537,               0.002179,               0.002179,               0.002179
                    161,                 1.1171,                0.75019,                 1.0072,                 1.3501,                0.87413,                0.99095,                0.64487,                0.59653,                 0.6011,                0.36804,                 1.3319,                0.96347,                 1.1793,                 1.4599,                 1.1618,                 1.1534,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.1019,                0.74618,                 1.0088,                 1.3368,                0.87801,                0.99371,                0.64489,                0.59565,                0.60109,                0.36847,                 1.3315,                0.96338,                  1.179,                  1.459,                 1.1636,                 1.1529,                0.00208,                0.00208,                0.00208
                    163,                 1.1078,                0.75963,                 1.0089,                 1.3439,                0.88884,                0.99332,                0.64113,                0.59926,                 0.5949,                0.36619,                 1.3318,                0.96486,                  1.179,                 1.4592,                 1.1681,                 1.1529,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.1181,                 0.7529,                 1.0055,                 1.3548,                0.87785,                0.98863,                0.64419,                0.59715,                0.59498,                0.36611,                 1.3318,                0.96451,                  1.179,                 1.4586,                 1.1685,                 1.1531,               0.001981,               0.001981,               0.001981
                    165,                 1.1036,                0.74442,                 1.0096,                  1.331,                0.87152,                0.99123,                0.64717,                0.60067,                0.59532,                0.36669,                 1.3324,                0.96474,                 1.1793,                 1.4588,                 1.1698,                  1.153,              0.0019315,              0.0019315,              0.0019315
                    166,                  1.113,                0.73448,                 0.9958,                 1.3432,                0.84409,                0.97386,                0.64399,                0.60016,                0.60089,                0.36842,                  1.333,                0.96527,                 1.1796,                 1.4587,                 1.1719,                 1.1525,               0.001882,               0.001882,               0.001882
                    167,                 1.0972,                0.73934,                 1.0052,                 1.3295,                0.86376,                0.98994,                0.63313,                0.60823,                0.60103,                0.36791,                 1.3332,                0.96452,                 1.1796,                 1.4585,                 1.1704,                 1.1526,              0.0018325,              0.0018325,              0.0018325
                    168,                 1.1065,                0.73281,                  1.007,                 1.3351,                0.85292,                0.99009,                0.64407,                0.59521,                0.60393,                0.36936,                 1.3334,                0.96439,                 1.1795,                 1.4585,                 1.1698,                 1.1522,               0.001783,               0.001783,               0.001783
                    169,                 1.1008,                0.72998,                 1.0041,                 1.3272,                0.85086,                0.98789,                0.64254,                0.59569,                0.60437,                 0.3694,                 1.3337,                0.96425,                 1.1793,                 1.4585,                 1.1681,                  1.152,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.1115,                0.74985,                 1.0044,                 1.3517,                0.87996,                0.98745,                 0.6441,                0.59815,                0.60469,                0.36989,                 1.3342,                 0.9648,                 1.1793,                 1.4594,                 1.1677,                 1.1519,               0.001684,               0.001684,               0.001684
                    171,                 1.1048,                0.74157,                 1.0027,                 1.3396,                0.86379,                0.98622,                0.64509,                0.58561,                0.60658,                0.37008,                 1.3343,                0.96465,                 1.1793,                 1.4603,                 1.1644,                 1.1522,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.0885,                0.72905,                 1.0004,                 1.3306,                 0.8585,                 0.9853,                 0.6452,                0.58709,                0.60637,                0.37048,                 1.3347,                0.96501,                 1.1795,                 1.4604,                  1.167,                 1.1522,               0.001585,               0.001585,               0.001585
                    173,                 1.1004,                 0.7338,                 1.0027,                 1.3346,                0.85262,                0.98581,                0.63563,                0.59893,                0.60669,                0.37071,                 1.3347,                0.96491,                 1.1795,                 1.4603,                 1.1688,                 1.1521,              0.0015355,              0.0015355,              0.0015355
                    174,                  1.086,                 0.7178,                 0.9934,                 1.3166,                 0.8351,                0.97607,                0.63683,                0.59973,                0.60766,                0.37259,                 1.3345,                 0.9657,                 1.1794,                 1.4605,                 1.1696,                 1.1519,               0.001486,               0.001486,               0.001486
                    175,                 1.0843,                0.72558,                0.99251,                  1.315,                0.83806,                0.97422,                0.63503,                0.60243,                0.60858,                0.37276,                  1.335,                0.96576,                 1.1797,                  1.461,                 1.1695,                 1.1526,              0.0014365,              0.0014365,              0.0014365
                    176,                    1.1,                0.73996,                 1.0018,                 1.3313,                  0.856,                0.98259,                0.63964,                0.59401,                0.60906,                0.37304,                 1.3351,                0.96611,                 1.1797,                 1.4614,                 1.1697,                 1.1529,               0.001387,               0.001387,               0.001387
                    177,                 1.1055,                0.73186,                0.99852,                 1.3352,                0.85065,                0.97843,                 0.6404,                0.60233,                  0.609,                0.37304,                 1.3355,                0.96572,                 1.1802,                 1.4619,                 1.1682,                 1.1531,              0.0013375,              0.0013375,              0.0013375
                    178,                 1.0844,                 0.7217,                0.99562,                 1.3172,                0.84244,                0.98152,                0.63983,                0.60608,                0.60905,                0.37311,                 1.3356,                0.96506,                 1.1801,                 1.4615,                 1.1678,                 1.1529,               0.001288,               0.001288,               0.001288
                    179,                  1.086,                0.71647,                0.99711,                 1.3254,                0.83443,                0.97773,                0.61273,                0.62175,                0.61055,                0.37327,                 1.3361,                0.96492,                 1.1803,                 1.4616,                 1.1683,                 1.1528,              0.0012385,              0.0012385,              0.0012385
                    180,                 1.0823,                0.72964,                0.99539,                 1.3153,                0.85179,                0.98026,                0.61445,                0.62293,                0.61145,                0.37344,                 1.3364,                0.96486,                 1.1806,                 1.4617,                  1.168,                 1.1533,               0.001189,               0.001189,               0.001189
                    181,                 1.0782,                0.71692,                0.98849,                 1.3117,                0.83109,                0.97357,                0.61244,                0.62186,                0.61223,                0.37329,                 1.3367,                0.96491,                 1.1807,                 1.4622,                 1.1678,                 1.1538,              0.0011395,              0.0011395,              0.0011395
                    182,                 1.0641,                 0.7043,                0.99048,                  1.295,                0.81516,                0.97712,                0.61187,                0.61965,                0.60621,                  0.371,                 1.3366,                 0.9655,                 1.1806,                 1.4625,                 1.1685,                 1.1539,                0.00109,                0.00109,                0.00109
                    183,                 1.0757,                 0.7169,                0.98807,                 1.3134,                0.82808,                0.97302,                0.61012,                0.62651,                0.60627,                0.37057,                 1.3372,                0.96585,                  1.181,                 1.4632,                 1.1685,                  1.154,              0.0010405,              0.0010405,              0.0010405
                    184,                  1.088,                0.73071,                  1.001,                 1.3243,                0.85639,                0.98586,                 0.6092,                0.62297,                0.61159,                0.37215,                 1.3373,                0.96624,                 1.1811,                 1.4635,                 1.1697,                 1.1543,               0.000991,               0.000991,               0.000991
                    185,                  1.085,                 0.7128,                0.99557,                  1.329,                0.82849,                0.97718,                0.61202,                0.61951,                0.61183,                0.37253,                 1.3377,                0.96659,                 1.1814,                 1.4638,                 1.1698,                  1.155,              0.0009415,              0.0009415,              0.0009415
                    186,                 1.0723,                0.71238,                0.98617,                 1.3088,                0.82538,                0.96847,                 0.6159,                0.61655,                 0.6122,                0.37262,                 1.3381,                0.96723,                 1.1817,                 1.4642,                  1.171,                 1.1552,               0.000892,               0.000892,               0.000892
                    187,                 1.0762,                 0.7084,                0.99149,                 1.3021,                0.81331,                0.97391,                0.61461,                0.61606,                0.61183,                0.37239,                 1.3385,                0.96788,                 1.1819,                 1.4641,                 1.1732,                 1.1551,              0.0008425,              0.0008425,              0.0008425
                    188,                 1.0699,                0.71918,                0.99291,                 1.2997,                 0.8273,                0.97481,                 0.6166,                0.61662,                0.61196,                0.37265,                 1.3386,                0.96833,                  1.182,                 1.4645,                 1.1743,                 1.1552,               0.000793,               0.000793,               0.000793
                    189,                 1.0731,                0.69899,                0.98881,                 1.2972,                0.79943,                0.97283,                0.62104,                0.61629,                0.61191,                0.37229,                 1.3388,                0.96864,                  1.182,                 1.4647,                 1.1744,                 1.1554,              0.0007435,              0.0007435,              0.0007435
                    190,                 1.0742,                0.71562,                0.99469,                  1.308,                0.83397,                 0.9775,                0.62601,                0.61632,                0.61123,                  0.372,                 1.3389,                0.96905,                 1.1822,                 1.4649,                 1.1743,                 1.1561,               0.000694,               0.000694,               0.000694
                    191,                 1.0432,                0.69867,                0.99907,                 1.2526,                0.79362,                0.99281,                0.62671,                0.61627,                0.61131,                0.37192,                 1.3389,                0.96908,                 1.1822,                 1.4649,                 1.1738,                 1.1564,              0.0006445,              0.0006445,              0.0006445
                    192,                   1.02,                0.66697,                0.99324,                 1.2223,                0.74451,                0.98539,                0.62283,                0.61771,                 0.6112,                0.37208,                  1.339,                0.96883,                 1.1824,                  1.465,                  1.173,                 1.1564,               0.000595,               0.000595,               0.000595
                    193,                 1.0214,                0.67373,                0.99693,                 1.2217,                 0.7554,                0.98943,                 0.6455,                0.59733,                 0.6114,                0.37237,                 1.3392,                0.96866,                 1.1827,                 1.4649,                 1.1724,                 1.1563,              0.0005455,              0.0005455,              0.0005455
                    194,                 1.0146,                0.67644,                0.99141,                 1.2111,                 0.7529,                0.98347,                0.63937,                0.60653,                 0.6113,                0.37234,                 1.3391,                0.96878,                 1.1826,                 1.4651,                 1.1712,                 1.1562,               0.000496,               0.000496,               0.000496
                    195,                 1.0151,                0.66925,                0.98339,                 1.2155,                0.72907,                 0.9754,                 0.6416,                 0.6046,                0.61189,                0.37251,                 1.3393,                0.96885,                 1.1827,                 1.4653,                 1.1709,                 1.1563,              0.0004465,              0.0004465,              0.0004465
                    196,                 1.0158,                0.66182,                0.98793,                 1.2174,                0.73545,                 0.9784,                  0.646,                0.59852,                  0.612,                0.37263,                 1.3392,                0.96888,                 1.1827,                 1.4654,                   1.17,                 1.1564,               0.000397,               0.000397,               0.000397
                    197,                 0.9943,                0.64669,                0.97728,                 1.1896,                  0.716,                 0.9709,                0.64336,                0.60106,                0.60651,                0.37136,                 1.3391,                  0.969,                 1.1826,                 1.4654,                 1.1692,                 1.1561,              0.0003475,              0.0003475,              0.0003475
                    198,                  1.009,                0.66167,                0.98567,                 1.2098,                0.74103,                0.97747,                0.64084,                0.60229,                 0.6049,                 0.3706,                 1.3391,                0.96901,                 1.1827,                 1.4652,                 1.1686,                 1.1561,               0.000298,               0.000298,               0.000298
                    199,                 1.0078,                0.65895,                0.98331,                 1.2157,                0.74237,                0.97377,                0.63834,                0.60373,                0.60395,                0.37025,                  1.339,                0.96904,                 1.1827,                 1.4651,                 1.1681,                 1.1563,              0.0002485,              0.0002485,              0.0002485
                    200,                 1.0033,                0.65173,                0.98126,                 1.2045,                0.72151,                0.97479,                0.63898,                0.60227,                0.60395,                0.37023,                  1.339,                0.96896,                 1.1827,                 1.4648,                 1.1679,                 1.1564,               0.000199,               0.000199,               0.000199
